O	D	Flow
49	4	1091
49	12	425
49	5	72
49	43	130
39	34	412
39	16	360
39	21	235
39	49	164
39	35	523
39	10	1287
39	18	1470
39	28	425
39	47	451
39	31	146
39	41	410
39	6	130
39	38	135
39	37	7258
39	8	299
39	7	177
39	48	42
39	20	68
39	27	313
39	33	71
39	36	1660
39	13	43
39	25	784
39	2	3080
39	42	344
39	44	61
39	19	8859
39	40	82
39	32	684
39	23	603
39	15	730
39	22	92
39	4	1391
39	12	250
39	5	380
39	43	233
35	34	1012
35	46	118
35	16	3061
35	21	933
35	49	725
35	39	280
35	10	2182
35	18	3178
35	28	2278
35	47	741
35	31	500
35	26	143
35	41	520
35	6	214
35	38	57
35	37	35224
35	8	1606
35	7	62
35	48	168
35	1	1665
35	20	1050
35	30	31
35	27	218
35	33	489
35	36	166
35	13	194
35	25	8719
35	2	6333
35	42	989
35	3	79
35	44	444
35	19	1078
35	40	622
35	32	3682
35	14	87
35	23	1052
35	15	1496
35	22	114
35	29	95
35	4	15100
35	12	1698
35	5	409
35	43	216
35	24	109
10	17	983
10	34	302
10	46	155
10	16	1515
10	21	456
10	49	411
10	39	69
10	35	122
10	18	4091
10	9	114
10	28	771
10	47	511
10	31	132
10	26	138
10	41	545
10	6	416
10	38	97
10	37	587
10	8	584
10	7	656
10	48	283
10	1	278
10	20	431
10	30	11
10	11	51
10	27	178
10	33	149
10	36	643
10	13	141
10	25	1854
10	2	2385
10	45	48
10	42	850
10	3	184
10	44	86
10	19	719
10	40	143
10	32	995
10	14	56
10	23	1406
10	15	2047
10	22	272
10	29	71
10	4	1197
10	12	439
10	5	125
10	43	249
10	24	27
18	17	2702
18	34	428
18	46	105
18	16	1389
18	21	405
18	49	67
18	39	31
18	35	51
18	10	3269
18	9	37
18	28	938
18	47	141
18	31	197
18	26	105
18	41	579
18	6	850
18	38	81
18	37	487
18	8	226
18	7	607
18	48	382
18	1	412
18	20	352
18	30	84
18	11	41
18	27	114
18	33	103
18	36	272
18	13	49
18	25	882
18	2	1838
18	45	23
18	42	630
18	3	317
18	44	120
18	19	668
18	40	31
18	32	1782
18	14	69
18	23	1817
18	15	1814
18	22	158
18	29	43
18	4	1037
18	12	398
18	5	147
18	43	144
18	24	36
9	17	23
9	34	1215
9	46	116
9	16	3216
9	21	727
9	49	168
9	35	29
9	10	714
9	18	213
9	28	250
9	47	110
9	31	75
9	26	51
9	41	89
9	6	131
9	38	105
9	37	54
9	7	71
9	48	175
9	1	101
9	20	122
9	30	1477
9	11	415
9	27	1222
9	33	12
9	36	29
9	13	530
9	25	595
9	2	305
9	45	49
9	42	115
9	3	43
9	44	4771
9	19	30
9	32	192
9	23	381
9	15	628
9	22	5045
9	29	54
9	4	809
9	12	5606
9	43	276
9	24	522
28	17	182
28	34	891
28	46	181
28	16	1886
28	21	459
28	49	147
28	39	8
28	35	96
28	10	1406
28	18	659
28	9	90
28	47	2631
28	31	1093
28	26	241
28	41	318
28	6	204
28	38	29
28	37	250
28	8	196
28	7	796
28	48	564
28	1	227
28	20	1651
28	30	27
28	11	55
28	27	332
28	33	121
28	36	126
28	13	95
28	25	667
28	2	419
28	45	40
28	42	768
28	3	225
28	44	82
28	19	423
28	40	13
28	32	310
28	14	49
28	23	620
28	15	1538
28	22	98
28	29	40
28	4	561
28	12	279
28	5	54
28	43	1879
28	24	25
47	17	557
47	34	867
47	46	181
47	16	1101
47	21	434
47	49	146
47	39	77
47	35	19
47	10	2010
47	18	601
47	9	62
47	28	2930
47	31	434
47	26	122
47	41	2276
47	6	243
47	38	106
47	37	218
47	8	202
47	7	1138
47	48	289
47	1	241
47	20	390
47	30	49
47	11	136
47	27	96
47	36	215
47	13	93
47	25	362
47	2	765
47	45	22
47	42	1966
47	3	346
47	44	164
47	19	601
47	40	20
47	32	235
47	23	651
47	15	1569
47	22	161
47	4	379
47	12	339
47	5	84
47	43	275
47	24	13
31	17	79
31	34	842
31	46	81
31	16	970
31	21	429
31	49	166
31	39	19
31	35	36
31	10	467
31	18	524
31	9	105
31	28	3204
31	47	417
31	26	1039
31	41	254
31	6	39
31	37	104
31	8	138
31	7	278
31	48	1634
31	1	16
31	20	1820
31	30	68
31	11	2512
31	27	616
31	33	93
31	36	17
31	13	84
31	25	146
31	2	186
31	45	54
31	42	550
31	3	52
31	44	116
31	19	267
31	40	26
31	32	235
31	14	824
31	23	28
31	15	1975
31	22	261
31	4	183
31	12	764
31	5	38
31	43	1322
31	24	31
26	17	122
26	34	1174
26	46	729
26	16	977
26	21	2091
26	39	82
26	10	490
26	18	344
26	9	169
26	28	758
26	47	510
26	31	707
26	41	231
26	6	518
26	38	13
26	37	115
26	8	113
26	7	364
26	48	336
26	1	302
26	20	7501
26	30	68
26	11	1545
26	27	101
26	33	29
26	36	234
26	13	26
26	25	337
26	2	1100
26	45	88
26	42	427
26	3	2653
26	44	633
26	19	268
26	32	248
26	14	159
26	23	465
26	15	3617
26	22	529
26	4	599
26	12	553
26	5	129
26	43	322
26	24	129
41	17	564
41	34	173
41	46	197
41	16	890
41	21	358
41	49	93
41	39	8
41	35	46
41	10	2128
41	18	983
41	9	82
41	28	854
41	47	2958
41	31	168
41	26	523
41	6	311
41	37	274
41	8	60
41	7	356
41	48	773
41	1	191
41	20	104
41	30	114
41	11	8
41	27	89
41	33	22
41	36	138
41	13	116
41	25	383
41	2	684
41	42	3044
41	3	40
41	44	36
41	19	689
41	40	49
41	32	566
41	14	13
41	23	2286
41	15	1412
41	22	193
41	29	6
41	4	487
41	12	122
41	5	812
41	43	132
41	24	92
6	17	956
6	34	259
6	46	1224
6	16	1358
6	21	662
6	49	51
6	39	63
6	35	21
6	10	1298
6	18	2326
6	28	504
6	47	174
6	31	83
6	26	122
6	41	153
6	38	82
6	37	255
6	8	81
6	7	339
6	48	27
6	1	1705
6	20	372
6	30	66
6	11	99
6	27	51
6	36	138
6	13	22
6	25	317
6	2	683
6	42	167
6	3	265
6	44	66
6	19	411
6	40	55
6	32	358
6	14	143
6	23	895
6	15	8861
6	22	76
6	29	14
6	4	355
6	12	252
6	5	71
6	43	173
6	24	26
38	17	48
38	34	793
38	16	1034
38	21	886
38	49	749
38	35	39
38	10	3669
38	18	230
38	9	88
38	28	159
38	47	285
38	41	201
38	6	79
38	37	531
38	8	3255
38	48	152
38	1	85
38	20	313
38	27	235
38	33	3604
38	36	456
38	13	358
38	25	1782
38	2	1279
38	42	265
38	3	80
38	44	253
38	19	1092
38	40	177
38	32	433
38	23	192
38	15	802
38	22	399
38	29	512
38	4	634
38	12	426
38	5	27
38	43	106
38	24	313
37	17	379
37	34	388
37	46	147
37	16	1472
37	21	596
37	49	369
37	39	972
37	35	2530
37	10	2321
37	18	957
37	9	40
37	28	362
37	47	331
37	31	161
37	26	95
37	41	171
37	6	211
37	38	47
37	8	778
37	7	369
37	48	152
37	1	157
37	20	171
37	30	35
37	11	64
37	27	230
37	33	48
37	36	842
37	13	104
37	25	1439
37	2	2506
37	45	2
37	42	625
37	3	229
37	44	79
37	19	3653
37	40	73
37	32	963
37	14	10
37	23	399
37	15	1538
37	22	82
37	29	53
37	4	5021
37	12	316
37	5	1305
37	43	167
37	24	40
8	17	79
8	34	811
8	46	58
8	16	1830
8	21	611
8	49	1325
8	39	194
8	35	252
8	10	3700
8	18	607
8	9	20
8	28	473
8	47	38
8	31	81
8	26	118
8	41	67
8	6	212
8	38	773
8	37	577
8	7	341
8	48	209
8	1	57
8	20	87
8	30	1
8	11	11
8	27	105
8	33	2703
8	36	753
8	13	106
8	25	2496
8	2	863
8	45	6
8	42	364
8	3	86
8	44	277
8	19	1074
8	40	1467
8	32	459
8	14	17
8	23	261
8	15	898
8	22	120
8	29	593
8	4	867
8	12	275
8	5	62
8	43	108
8	24	21
7	17	506
7	34	1216
7	46	179
7	16	1523
7	21	244
7	49	73
7	39	91
7	35	42
7	10	2263
7	18	862
7	9	39
7	28	1382
7	47	1001
7	31	225
7	26	61
7	41	486
7	6	131
7	38	34
7	37	227
7	8	105
7	48	322
7	1	263
7	20	299
7	30	39
7	11	94
7	27	610
7	33	58
7	36	195
7	13	48
7	25	423
7	2	1113
7	45	14
7	42	1586
7	3	55
7	44	218
7	19	386
7	40	54
7	32	433
7	14	28
7	23	588
7	15	1423
7	22	113
7	29	12
7	4	542
7	12	417
7	5	159
7	43	732
7	24	82
48	17	131
48	34	1496
48	46	251
48	16	1824
48	21	558
48	49	58
48	39	22
48	10	942
48	18	302
48	9	309
48	28	964
48	47	315
48	31	1212
48	26	154
48	41	137
48	6	183
48	38	50
48	37	220
48	8	135
48	7	610
48	1	255
48	20	514
48	30	146
48	11	310
48	27	206
48	36	95
48	13	171
48	25	295
48	2	379
48	45	1517
48	42	340
48	3	144
48	44	248
48	19	457
48	40	24
48	32	100
48	14	377
48	23	125
48	15	1936
48	22	167
48	4	354
48	12	279
48	5	14
48	43	3104
48	24	102
1	17	3486
1	34	146
1	46	992
1	16	1495
1	21	60
1	39	136
1	10	2054
1	18	1288
1	9	3
1	28	804
1	47	317
1	31	324
1	26	87
1	41	293
1	6	4033
1	37	333
1	8	301
1	7	196
1	48	680
1	20	686
1	30	64
1	11	218
1	27	275
1	33	10
1	36	34
1	13	204
1	25	136
1	2	659
1	45	14
1	42	320
1	3	314
1	44	78
1	19	145
1	32	921
1	14	147
1	23	3273
1	15	3103
1	22	361
1	4	298
1	12	286
1	43	205
1	24	300
20	17	211
20	34	1059
20	46	1160
20	16	1611
20	21	1084
20	49	12
20	35	59
20	10	796
20	18	500
20	9	66
20	28	2640
20	47	583
20	31	832
20	26	3178
20	41	546
20	6	314
20	38	9
20	37	278
20	8	130
20	7	480
20	48	502
20	1	295
20	30	144
20	11	552
20	27	228
20	33	45
20	36	63
20	13	220
20	25	425
20	2	459
20	45	57
20	42	578
20	3	1231
20	44	125
20	19	195
20	40	57
20	32	387
20	14	40
20	23	394
20	15	2642
20	22	165
20	29	7
20	4	382
20	12	409
20	5	183
20	43	273
20	24	80
30	17	85
30	34	1072
30	16	2608
30	21	1411
30	35	120
30	10	485
30	18	376
30	9	1864
30	28	352
30	47	200
30	31	347
30	26	154
30	6	286
30	38	304
30	37	49
30	7	184
30	48	1220
30	20	230
30	11	490
30	27	395
30	33	19
30	13	21
30	25	379
30	2	820
30	45	1129
30	42	111
30	3	897
30	44	1625
30	19	404
30	32	236
30	14	181
30	23	224
30	15	1824
30	22	1633
30	29	141
30	4	239
30	12	4254
30	43	95
30	24	2317
11	17	329
11	34	758
11	46	303
11	16	1475
11	21	2673
11	49	220
11	35	55
11	10	519
11	18	157
11	9	187
11	28	660
11	47	401
11	31	4055
11	26	2261
11	41	433
11	6	168
11	38	232
11	37	176
11	8	63
11	7	300
11	48	969
11	20	1654
11	30	102
11	27	325
11	36	48
11	13	173
11	25	913
11	2	317
11	45	231
11	42	844
11	3	529
11	44	155
11	19	1043
11	32	155
11	14	2107
11	23	180
11	15	1921
11	22	507
11	29	4
11	4	664
11	12	223
11	43	84
11	24	591
27	17	229
27	34	3846
27	46	788
27	16	11001
27	21	1797
27	49	235
27	39	291
27	35	19
27	10	792
27	18	339
27	9	1380
27	28	840
27	47	332
27	31	399
27	26	608
27	41	360
27	6	416
27	38	110
27	37	136
27	8	157
27	7	333
27	48	130
27	1	258
27	20	424
27	30	384
27	11	325
27	33	186
27	36	237
27	13	892
27	25	594
27	2	303
27	45	169
27	42	504
27	3	473
27	44	1353
27	19	746
27	40	52
27	32	490
27	14	267
27	23	91
27	15	2115
27	22	2582
27	4	618
27	12	2519
27	5	35
27	43	342
27	24	97
33	17	182
33	34	401
33	46	1002
33	16	903
33	21	296
33	49	1553
33	39	63
33	35	82
33	10	2093
33	18	690
33	9	116
33	28	819
33	47	59
33	31	61
33	41	160
33	38	3453
33	37	164
33	8	8359
33	7	417
33	1	122
33	30	104
33	11	106
33	27	247
33	36	910
33	13	117
33	25	2001
33	2	1659
33	42	727
33	44	122
33	19	1341
33	40	474
33	32	506
33	23	317
33	15	2118
33	22	239
33	29	1721
33	4	495
33	12	449
33	5	44
33	43	471
36	17	332
36	34	478
36	46	37
36	16	1127
36	21	242
36	49	555
36	39	734
36	35	88
36	10	2717
36	18	986
36	9	13
36	28	352
36	47	177
36	26	4
36	41	93
36	6	43
36	38	102
36	37	643
36	8	806
36	7	223
36	48	61
36	1	25
36	20	190
36	30	65
36	27	116
36	33	102
36	13	74
36	25	3748
36	2	1513
36	45	30
36	42	350
36	3	48
36	44	52
36	19	4530
36	40	341
36	32	583
36	14	10
36	23	316
36	15	822
36	22	88
36	29	85
36	4	973
36	12	153
36	5	84
36	43	126
13	17	351
13	34	5004
13	46	574
13	16	2681
13	21	2155
13	39	80
13	35	51
13	10	404
13	18	661
13	9	927
13	28	370
13	47	462
13	31	162
13	26	608
13	41	518
13	6	19
13	38	30
13	37	86
13	8	247
13	7	510
13	48	81
13	1	146
13	20	762
13	30	120
13	11	111
13	27	1132
13	36	171
13	25	660
13	2	311
13	45	79
13	42	365
13	3	1699
13	44	871
13	19	230
13	40	85
13	32	183
13	14	517
13	23	320
13	15	8123
13	22	585
13	29	110
13	4	701
13	12	1110
13	5	101
13	43	226
13	24	175
25	17	253
25	34	301
25	46	62
25	16	1301
25	21	225
25	49	1199
25	39	198
25	35	193
25	10	3263
25	18	1249
25	9	17
25	28	488
25	47	180
25	31	42
25	26	36
25	41	115
25	6	71
25	38	98
25	37	393
25	8	1023
25	7	253
25	48	98
25	1	95
25	20	220
25	30	31
25	11	34
25	27	213
25	33	97
25	36	2695
25	13	41
25	2	1557
25	45	10
25	42	339
25	3	92
25	44	93
25	19	2447
25	40	230
25	32	494
25	14	15
25	23	247
25	15	977
25	22	92
25	29	216
25	4	957
25	12	190
25	5	82
25	43	104
25	24	14
2	17	508
2	34	397
2	46	110
2	16	1288
2	21	272
2	49	239
2	39	108
2	35	55
2	10	1592
2	18	1569
2	9	62
2	28	627
2	47	274
2	31	107
2	26	96
2	41	416
2	6	143
2	38	75
2	37	664
2	8	224
2	7	272
2	48	84
2	1	264
2	20	245
2	30	28
2	11	35
2	27	68
2	33	32
2	36	447
2	13	102
2	25	1302
2	42	672
2	3	172
2	44	140
2	19	824
2	40	183
2	32	3276
2	14	87
2	23	1008
2	15	1247
2	22	38
2	29	96
2	4	2559
2	12	409
2	5	244
2	43	184
2	24	47
45	34	1459
45	46	87
45	16	358
45	21	1519
45	49	96
45	10	1116
45	9	472
45	28	666
45	47	143
45	31	794
45	26	275
45	41	352
45	6	324
45	37	297
45	7	1104
45	48	9534
45	20	483
45	30	2821
45	11	161
45	27	366
45	36	358
45	13	440
45	2	745
45	42	958
45	3	235
45	19	372
45	32	97
45	14	2715
45	15	598
45	22	188
45	29	23
45	4	200
45	12	511
45	5	123
45	43	517
45	24	401
42	17	247
42	34	561
42	46	84
42	16	878
42	21	447
42	49	56
42	39	24
42	35	106
42	10	2022
42	18	595
42	9	60
42	28	533
42	47	1148
42	31	126
42	26	111
42	41	1566
42	6	131
42	38	66
42	37	268
42	8	226
42	7	1265
42	48	103
42	1	61
42	20	312
42	30	39
42	11	80
42	27	177
42	33	86
42	36	160
42	13	99
42	25	547
42	2	1131
42	45	6
42	3	233
42	44	98
42	19	1043
42	40	48
42	32	423
42	14	35
42	23	471
42	15	1042
42	22	186
42	29	3
42	4	528
42	12	164
42	5	667
42	43	95
42	24	48
3	17	229
3	34	752
3	46	1593
3	16	1181
3	21	1056
3	49	18
3	39	55
3	10	938
3	18	646
3	9	124
3	28	604
3	47	110
3	31	169
3	26	1925
3	41	623
3	6	440
3	37	186
3	7	221
3	48	226
3	1	86
3	20	1444
3	30	88
3	11	461
3	27	230
3	36	81
3	13	143
3	25	173
3	2	283
3	42	218
3	44	276
3	19	236
3	32	184
3	14	23
3	23	280
3	15	7360
3	22	40
3	4	431
3	12	435
3	5	77
3	43	103
3	24	88
44	17	39
44	34	1863
44	46	65
44	16	4441
44	21	1446
44	49	15
44	35	104
44	10	552
44	18	518
44	9	1364
44	28	180
44	47	175
44	31	260
44	26	111
44	41	97
44	6	229
44	38	18
44	37	120
44	8	74
44	7	79
44	48	327
44	1	125
44	20	151
44	30	325
44	11	165
44	27	812
44	33	64
44	36	40
44	13	329
44	25	631
44	2	513
44	45	39
44	42	599
44	3	107
44	19	221
44	40	14
44	32	446
44	14	30
44	23	179
44	15	1067
44	22	509
44	29	52
44	4	446
44	12	7517
44	5	24
44	43	108
44	24	45
19	17	156
19	34	284
19	46	26
19	16	920
19	21	160
19	49	184
19	39	828
19	35	110
19	10	2019
19	18	756
19	9	23
19	28	517
19	47	272
19	31	74
19	26	43
19	41	103
19	6	111
19	38	27
19	37	1153
19	8	554
19	7	196
19	48	114
19	1	42
19	20	184
19	30	31
19	11	10
19	27	122
19	33	93
19	36	1840
19	13	107
19	25	1777
19	2	1105
19	45	2
19	42	1141
19	3	123
19	44	150
19	40	94
19	32	296
19	14	8
19	23	249
19	15	744
19	22	24
19	29	106
19	4	1322
19	12	279
19	5	287
19	43	202
19	24	16
40	17	131
40	34	159
40	16	1529
40	21	1228
40	49	1828
40	39	248
40	35	393
40	10	3349
40	18	281
40	9	145
40	28	1318
40	47	476
40	26	92
40	38	876
40	37	293
40	8	8748
40	7	306
40	48	120
40	20	291
40	30	123
40	11	319
40	27	147
40	33	708
40	36	754
40	13	46
40	25	1957
40	2	2164
40	44	69
40	19	888
40	32	288
40	14	63
40	23	343
40	15	1444
40	22	193
40	29	87
40	4	715
40	12	1649
40	5	422
40	43	8
32	17	398
32	34	321
32	46	220
32	16	706
32	21	124
32	49	80
32	39	103
32	35	22
32	10	1824
32	18	3178
32	9	2
32	28	227
32	47	289
32	31	25
32	26	105
32	41	357
32	6	328
32	38	106
32	37	338
32	8	152
32	7	192
32	48	95
32	1	302
32	20	288
32	30	15
32	11	27
32	27	54
32	33	68
32	36	149
32	13	133
32	25	589
32	2	5481
32	42	672
32	3	176
32	44	16
32	19	619
32	40	137
32	14	43
32	23	854
32	15	817
32	22	46
32	29	17
32	4	1420
32	12	207
32	5	81
32	43	62
14	34	921
14	46	138
14	16	823
14	21	971
14	49	15
14	35	64
14	10	835
14	18	305
14	9	182
14	28	1355
14	47	117
14	31	2434
14	26	445
14	6	477
14	37	140
14	8	618
14	7	272
14	48	3884
14	1	117
14	20	477
14	30	367
14	11	3047
14	27	131
14	33	25
14	36	257
14	13	104
14	25	240
14	45	2716
14	42	89
14	3	447
14	44	178
14	19	198
14	40	95
14	32	878
14	23	354
14	15	2626
14	22	448
14	4	210
14	12	479
14	43	171
14	24	852
23	17	1543
23	34	406
23	46	803
23	16	1280
23	21	379
23	49	94
23	39	15
23	35	19
23	10	1581
23	18	2101
23	9	90
23	28	914
23	47	745
23	31	92
23	26	288
23	41	1720
23	6	526
23	38	9
23	37	201
23	8	63
23	7	544
23	48	150
23	1	2026
23	20	687
23	30	131
23	11	66
23	27	54
23	33	26
23	36	248
23	13	76
23	25	311
23	2	1377
23	45	12
23	42	848
23	3	220
23	44	303
23	19	366
23	40	39
23	32	887
23	14	15
23	15	1530
23	22	228
23	4	1197
23	12	348
23	5	205
23	43	389
23	24	106
15	17	356
15	34	550
15	46	731
15	16	1441
15	21	935
15	49	91
15	39	66
15	35	38
15	10	984
15	18	739
15	9	67
15	28	450
15	47	223
15	31	148
15	26	319
15	41	254
15	6	1614
15	38	14
15	37	218
15	8	138
15	7	202
15	48	190
15	1	296
15	20	462
15	30	55
15	11	94
15	27	261
15	33	32
15	36	78
15	13	546
15	25	309
15	2	494
15	45	57
15	42	359
15	3	1090
15	44	106
15	19	295
15	40	2
15	32	277
15	14	48
15	23	326
15	22	237
15	29	9
15	4	511
15	12	350
15	5	48
15	43	184
15	24	55
22	17	66
22	34	2760
22	46	483
22	16	4459
22	21	1631
22	49	202
22	10	592
22	18	1075
22	9	2291
22	28	373
22	47	187
22	31	2
22	26	189
22	41	27
22	6	215
22	38	88
22	37	405
22	8	251
22	7	275
22	48	206
22	20	528
22	30	329
22	11	99
22	27	1038
22	33	108
22	36	89
22	13	458
22	25	296
22	2	514
22	45	108
22	42	219
22	3	357
22	44	769
22	19	162
22	40	28
22	32	108
22	14	96
22	23	98
22	15	1923
22	4	558
22	12	1053
22	5	28
22	43	245
22	24	747
29	17	103
29	34	362
29	16	399
29	21	680
29	49	1086
29	39	25
29	35	274
29	10	1819
29	18	1054
29	28	99
29	31	217
29	26	180
29	41	663
29	38	995
29	37	282
29	8	3396
29	7	797
29	48	268
29	1	87
29	20	341
29	11	83
29	33	6026
29	36	1036
29	25	8974
29	2	3321
29	42	1140
29	3	599
29	44	450
29	19	786
29	40	683
29	32	116
29	23	771
29	15	43
29	22	333
29	4	883
29	12	624
29	5	570
29	43	67
4	17	547
4	34	469
4	46	50
4	16	1865
4	21	606
4	49	137
4	39	139
4	35	793
4	10	2702
4	18	1507
4	9	37
4	28	764
4	47	463
4	31	93
4	26	235
4	41	269
4	6	453
4	38	232
4	37	2377
4	8	340
4	7	531
4	48	124
4	1	107
4	20	591
4	11	27
4	27	91
4	33	190
4	36	658
4	13	173
4	25	1197
4	2	4123
4	45	55
4	42	686
4	3	233
4	44	380
4	19	1609
4	40	61
4	32	1013
4	14	22
4	23	701
4	15	1811
4	22	173
4	29	57
4	12	541
4	5	919
4	43	342
4	24	25
12	17	151
12	34	1363
12	46	282
12	16	3625
12	21	539
12	49	112
12	39	3
12	35	86
12	10	1101
12	18	257
12	9	1671
12	28	498
12	47	307
12	31	143
12	26	215
12	41	29
12	6	217
12	38	126
12	37	255
12	8	278
12	7	328
12	48	220
12	1	29
12	20	406
12	30	525
12	11	149
12	27	634
12	33	83
12	36	369
12	13	275
12	25	479
12	2	481
12	45	59
12	42	209
12	3	338
12	44	3432
12	19	334
12	40	44
12	32	122
12	14	134
12	23	318
12	15	1582
12	22	1005
12	29	47
12	4	554
12	5	65
12	43	87
12	24	207
5	17	194
5	34	409
5	46	119
5	16	142
5	21	199
5	49	24
5	39	53
5	35	87
5	10	1498
5	18	1003
5	9	128
5	28	267
5	47	391
5	31	284
5	26	63
5	41	1411
5	6	88
5	38	232
5	37	1682
5	8	232
5	7	517
5	48	45
5	1	237
5	20	219
5	11	31
5	13	30
5	25	379
5	2	2410
5	42	3905
5	3	140
5	19	2112
5	40	17
5	32	1007
5	23	447
5	15	563
5	22	361
5	29	74
5	4	2957
5	12	66
5	43	31
43	17	103
43	34	711
43	46	280
43	16	975
43	21	528
43	49	36
43	35	35
43	10	1185
43	18	404
43	9	110
43	28	3628
43	47	765
43	31	1002
43	26	70
43	41	462
43	6	231
43	38	101
43	37	62
43	8	104
43	7	685
43	48	3033
43	1	56
43	20	201
43	30	72
43	11	219
43	27	153
43	33	51
43	36	185
43	13	150
43	25	388
43	2	334
43	45	50
43	42	424
43	3	135
43	44	55
43	19	310
43	32	161
43	14	128
43	23	642
43	15	1428
43	22	333
43	29	9
43	4	175
43	12	534
43	5	14
43	24	26
24	17	520
24	34	2159
24	46	882
24	16	2458
24	21	4333
24	39	88
24	10	1408
24	18	744
24	9	2795
24	28	115
24	47	1449
24	31	338
24	26	1573
24	37	246
24	7	1071
24	48	945
24	1	124
24	20	1050
24	30	4283
24	11	2118
24	27	818
24	13	49
24	25	127
24	2	162
24	45	283
24	42	1128
24	3	373
24	44	1505
24	19	965
24	32	410
24	14	1822
24	23	198
24	15	4940
24	22	2116
24	29	148
24	4	1217
24	12	1011
24	43	1404
