O	D	Flow
18	25	676
18	2	1952
18	42	731
18	3	341
18	44	60
18	19	465
18	40	74
18	32	1683
18	14	8
18	23	1572
18	15	1884
18	22	125
18	4	1000
18	12	441
18	5	98
18	43	171
18	24	49
9	17	57
9	34	1972
9	46	282
9	16	4031
9	21	1330
9	49	98
9	35	50
9	10	1216
9	18	1012
9	28	297
9	47	237
9	31	192
9	26	122
9	41	49
9	6	54
9	37	48
9	7	427
9	48	445
9	20	226
9	30	2030
9	11	49
9	27	908
9	36	33
9	13	125
9	25	231
9	2	257
9	45	141
9	42	212
9	3	126
9	44	5828
9	19	94
9	32	119
9	14	117
9	23	119
9	15	2014
9	22	3887
9	29	22
9	4	920
9	12	6017
9	43	505
9	24	613
28	17	193
28	34	553
28	46	328
28	16	1683
28	21	400
28	49	100
28	39	100
28	35	68
28	10	1160
28	18	834
28	9	131
28	47	2675
28	31	1158
28	26	265
28	41	417
28	6	179
28	38	30
28	37	156
28	8	402
28	7	821
28	48	522
28	1	310
28	20	1624
28	30	67
28	11	142
28	27	360
28	33	23
28	36	261
28	13	138
28	25	592
28	2	304
28	45	32
28	42	734
28	3	210
28	44	166
28	19	582
28	40	8
28	32	266
28	14	47
28	23	589
28	15	1419
28	22	127
28	29	11
28	4	804
28	12	253
28	5	9
28	43	2046
28	24	59
47	17	411
47	34	673
47	46	96
47	16	699
47	21	490
47	49	33
47	39	84
47	35	21
47	10	2107
47	18	605
47	9	33
47	28	3446
47	31	256
47	26	212
47	41	1588
47	6	130
47	38	19
47	37	166
47	8	218
47	7	980
47	48	228
47	1	171
47	20	480
47	30	25
47	11	60
47	27	226
47	33	34
47	36	85
47	13	170
47	25	332
47	2	706
47	45	6
47	42	1673
47	3	114
47	44	95
47	19	367
47	32	290
47	14	46
47	23	768
47	15	1083
47	22	131
47	29	44
47	4	376
47	12	185
47	5	120
47	43	231
47	24	5
31	17	50
31	34	792
31	46	348
31	16	944
31	21	793
31	49	115
31	35	45
31	10	796
31	18	690
31	9	139
31	28	3951
31	47	240
31	26	916
31	41	100
31	6	273
31	38	30
31	37	221
31	8	111
31	7	294
31	48	1565
31	20	1714
31	30	194
31	11	1960
31	27	83
31	36	63
31	13	145
31	25	88
31	2	819
31	45	64
31	42	567
31	3	739
31	44	294
31	19	117
31	40	29
31	32	241
31	14	552
31	23	262
31	15	1548
31	22	43
31	29	101
31	4	75
31	12	559
31	43	991
31	24	231
26	17	193
26	34	308
26	46	568
26	16	1515
26	21	2128
26	49	22
26	39	25
26	35	127
26	10	1374
26	18	519
26	9	202
26	28	1073
26	47	256
26	31	834
26	41	992
26	6	682
26	38	87
26	37	243
26	8	83
26	7	207
26	48	708
26	1	77
26	20	6575
26	30	66
26	11	1211
26	27	207
26	36	368
26	13	281
26	25	557
26	2	440
26	45	55
26	42	458
26	3	2365
26	44	200
26	19	305
26	32	203
26	14	72
26	23	426
26	15	3445
26	22	96
26	4	368
26	12	881
26	43	133
26	24	188
41	17	425
41	34	572
41	46	60
41	16	633
41	21	326
41	49	87
41	10	1310
41	18	856
41	9	14
41	28	858
41	47	2692
41	31	118
41	26	541
41	6	203
41	38	71
41	37	122
41	8	70
41	7	282
41	48	100
41	1	258
41	20	327
41	30	113
41	11	54
41	27	96
41	33	52
41	36	156
41	13	35
41	25	198
41	2	538
41	42	3041
41	3	185
41	44	18
41	19	240
41	32	475
41	14	19
41	23	2636
41	15	1001
41	22	80
41	29	23
41	4	482
41	12	693
41	5	656
41	43	186
41	24	22
6	17	962
6	34	348
6	46	593
6	16	1054
6	21	455
6	49	78
6	39	103
6	35	106
6	10	1369
6	18	1753
6	9	69
6	28	260
6	47	344
6	31	291
6	26	203
6	41	149
6	38	19
6	37	225
6	8	148
6	7	405
6	48	80
6	1	2265
6	20	348
6	30	37
6	11	39
6	27	314
6	36	93
6	13	255
6	25	224
6	2	675
6	45	24
6	42	242
6	3	545
6	44	90
6	19	141
6	32	212
6	14	6
6	23	959
6	15	7178
6	22	161
6	29	4
6	4	341
6	12	294
6	5	83
6	43	213
6	24	33
38	17	48
38	34	716
38	46	57
38	16	1571
38	21	449
38	49	1062
38	39	43
38	10	2142
38	18	80
38	28	721
38	47	109
38	31	14
38	26	446
38	41	325
38	6	43
38	37	946
38	8	2661
38	7	266
38	48	198
38	20	219
38	30	158
38	11	39
38	33	2736
38	36	239
38	13	31
38	25	1606
38	2	560
38	42	368
38	3	324
38	44	233
38	19	696
38	40	454
38	32	210
38	23	316
38	15	375
38	22	79
38	29	1495
38	4	893
38	12	271
38	43	134
37	17	162
37	34	413
37	46	83
37	16	1402
37	21	179
37	49	158
37	39	1437
37	35	2120
37	10	1841
37	18	890
37	9	37
37	28	357
37	47	451
37	31	20
37	26	42
37	41	370
37	6	236
37	38	75
37	8	785
37	7	515
37	48	74
37	20	181
37	30	34
37	11	64
37	27	180
37	33	175
37	36	856
37	13	134
37	25	1221
37	2	2359
37	45	7
37	42	752
37	3	82
37	44	56
37	19	3429
37	40	116
37	32	871
37	14	22
37	23	321
37	15	997
37	22	124
37	29	40
37	4	4641
37	12	189
37	5	1254
37	43	223
37	24	36
8	17	55
8	34	442
8	46	41
8	16	2059
8	21	374
8	49	1710
8	39	239
8	35	231
8	10	2315
8	18	797
8	9	64
8	28	476
8	47	164
8	31	61
8	26	134
8	41	105
8	6	52
8	38	527
8	37	505
8	7	361
8	48	75
8	1	55
8	20	105
8	30	85
8	11	23
8	27	104
8	33	2233
8	36	726
8	13	150
8	25	2261
8	2	1100
8	45	59
8	42	452
8	3	35
8	44	226
8	19	788
8	40	942
8	32	501
8	14	4
8	23	168
8	15	637
8	22	146
8	29	241
8	4	690
8	12	407
8	5	93
8	43	109
7	17	430
7	34	1091
7	46	288
7	16	1048
7	21	354
7	49	208
7	35	90
7	10	1929
7	18	713
7	9	78
7	28	1406
7	47	1399
7	31	149
7	26	164
7	41	492
7	6	189
7	38	34
7	37	204
7	8	147
7	48	354
7	1	254
7	20	519
7	30	132
7	11	56
7	27	355
7	33	43
7	36	202
7	13	207
7	25	522
7	2	770
7	45	6
7	42	1602
7	3	314
7	44	73
7	19	427
7	40	91
7	32	482
7	14	81
7	23	765
7	15	1130
7	22	107
7	29	47
7	4	559
7	12	323
7	5	45
7	43	472
7	24	79
48	17	75
48	34	1815
48	46	422
48	16	941
48	21	765
48	49	150
48	39	9
48	35	56
48	10	823
48	18	278
48	9	292
48	28	744
48	47	170
48	31	936
48	26	154
48	41	106
48	6	37
48	38	81
48	37	126
48	8	349
48	7	387
48	1	178
48	20	495
48	30	161
48	11	363
48	27	187
48	33	32
48	36	280
48	13	103
48	25	478
48	2	188
48	45	1995
48	42	424
48	3	192
48	44	90
48	19	363
48	40	119
48	32	66
48	14	818
48	23	102
48	15	1621
48	22	108
48	29	38
48	4	308
48	12	464
48	43	3563
48	24	65
1	17	2379
1	34	232
1	46	1356
1	16	851
1	21	245
1	39	18
1	35	30
1	10	1262
1	18	1353
1	9	6
1	28	957
1	47	511
1	31	73
1	26	166
1	41	275
1	6	3292
1	37	188
1	8	82
1	7	233
1	48	33
1	20	539
1	30	42
1	11	91
1	27	102
1	36	34
1	13	12
1	25	50
1	2	442
1	45	61
1	42	333
1	3	362
1	44	73
1	19	302
1	40	47
1	32	479
1	14	75
1	23	2997
1	15	2844
1	22	48
1	29	18
1	4	521
1	12	166
1	5	28
1	43	167
1	24	144
20	17	303
20	34	818
20	46	1014
20	16	1487
20	21	494
20	49	51
20	39	43
20	35	29
20	10	779
20	18	648
20	9	23
20	28	2377
20	47	668
20	31	770
20	26	3544
20	41	433
20	6	234
20	37	103
20	8	155
20	7	241
20	48	419
20	1	263
20	30	186
20	11	616
20	27	186
20	33	16
20	36	195
20	13	19
20	25	619
20	2	667
20	45	92
20	42	562
20	3	1004
20	44	189
20	19	374
20	32	123
20	14	65
20	23	518
20	15	2772
20	22	195
20	29	61
20	4	301
20	12	629
20	5	35
20	43	663
20	24	49
30	17	274
30	34	2462
30	46	307
30	16	3322
30	21	2427
30	35	65
30	10	543
30	18	236
30	9	2044
30	28	185
30	47	282
30	31	390
30	26	177
30	41	59
30	6	579
30	37	75
30	8	45
30	7	231
30	48	675
30	1	476
30	20	339
30	11	124
30	27	709
30	13	43
30	25	151
30	2	713
30	45	3242
30	42	68
30	3	697
30	44	2606
30	19	694
30	32	191
30	14	162
30	23	743
30	15	1643
30	22	632
30	29	94
30	4	739
30	12	4670
30	43	1541
30	24	1360
11	17	212
11	34	1461
11	46	512
11	16	1312
11	21	1658
11	49	8
11	10	334
11	18	500
11	9	44
11	28	563
11	47	341
11	31	4419
11	26	2711
11	41	83
11	6	68
11	38	28
11	37	172
11	8	47
11	7	163
11	48	777
11	20	1088
11	30	176
11	27	324
11	33	118
11	13	669
11	25	306
11	2	478
11	45	169
11	42	677
11	3	501
11	44	335
11	19	110
11	40	209
11	32	255
11	14	1399
11	23	428
11	15	2425
11	22	937
11	4	698
11	12	856
11	5	114
11	43	176
11	24	279
27	17	48
27	34	3351
27	46	214
27	16	11558
27	21	1647
27	49	52
27	39	49
27	10	1087
27	18	298
27	9	884
27	28	370
27	47	498
27	31	155
27	26	343
27	41	192
27	6	576
27	38	44
27	37	91
27	8	50
27	7	369
27	48	287
27	1	154
27	20	223
27	30	475
27	11	34
27	33	103
27	36	407
27	13	808
27	25	357
27	2	878
27	45	21
27	42	227
27	3	414
27	44	1413
27	19	701
27	32	431
27	14	24
27	23	401
27	15	2614
27	22	2959
27	29	147
27	4	828
27	12	1248
27	5	20
27	43	178
27	24	449
33	17	57
33	34	384
33	46	19
33	16	905
33	21	398
33	49	1086
33	39	230
33	35	174
33	10	1680
33	18	613
33	9	19
33	28	94
33	47	468
33	41	153
33	38	4893
33	37	32
33	8	8973
33	7	43
33	48	85
33	1	45
33	20	135
33	11	45
33	27	128
33	36	416
33	25	1580
33	2	862
33	42	419
33	3	1039
33	44	199
33	19	896
33	40	221
33	32	820
33	23	757
33	15	361
33	22	299
33	29	2070
33	4	385
33	12	11
36	17	146
36	34	231
36	46	5
36	16	847
36	21	337
36	49	530
36	39	377
36	35	131
36	10	2962
36	18	954
36	28	311
36	47	148
36	31	33
36	26	103
36	41	79
36	6	210
36	38	58
36	37	642
36	8	914
36	7	139
36	48	65
36	1	13
36	20	74
36	30	43
36	11	86
36	27	109
36	33	89
36	13	209
36	25	3910
36	2	1183
36	42	292
36	3	127
36	44	35
36	19	4482
36	40	210
36	32	573
36	14	7
36	23	220
36	15	1179
36	22	13
36	29	71
36	4	1079
36	12	196
36	5	68
36	43	41
36	24	3
13	17	218
13	34	2492
13	46	398
13	16	2786
13	21	4096
13	49	68
13	39	84
13	35	24
13	10	1359
13	18	400
13	9	437
13	28	287
13	47	395
13	31	118
13	26	685
13	41	143
13	6	45
13	38	115
13	37	231
13	8	62
13	7	245
13	48	107
13	1	70
13	20	74
13	30	51
13	11	87
13	27	363
13	33	323
13	36	106
13	25	724
13	2	386
13	45	69
13	42	709
13	3	1317
13	44	628
13	19	439
13	40	278
13	32	184
13	14	152
13	23	457
13	15	9531
13	22	441
13	29	6
13	4	317
13	12	558
13	5	175
13	43	212
13	24	31
25	17	181
25	34	386
25	46	9
25	16	1470
25	21	170
25	49	890
25	39	152
25	35	204
25	10	2989
25	18	1023
25	9	41
25	28	341
25	47	175
25	31	59
25	26	41
25	41	150
25	6	89
25	38	89
25	37	553
25	8	983
25	7	254
25	48	130
25	1	40
25	20	132
25	30	13
25	11	47
25	27	213
25	33	89
25	36	2487
25	13	39
25	2	1712
25	45	1
25	42	376
25	3	117
25	44	128
25	19	2113
25	40	119
25	32	423
25	14	15
25	23	201
25	15	901
25	22	84
25	29	230
25	4	812
25	12	299
25	5	48
25	43	110
25	24	6
2	17	297
2	34	573
2	46	124
2	16	1174
2	21	476
2	49	175
2	39	125
2	35	143
2	10	2331
2	18	1685
2	9	52
2	28	377
2	47	255
2	31	126
2	26	185
2	41	209
2	6	336
2	38	132
2	37	685
2	8	453
2	7	550
2	48	135
2	1	98
2	20	544
2	30	88
2	11	96
2	27	92
2	33	80
2	36	246
2	13	19
2	25	1049
2	45	66
2	42	669
2	3	238
2	44	61
2	19	608
2	40	108
2	32	2780
2	14	32
2	23	968
2	15	1637
2	22	70
2	29	30
2	4	2843
2	12	484
2	5	504
2	43	85
2	24	25
45	34	2055
45	46	56
45	16	1064
45	21	2131
45	39	1123
45	10	336
45	18	446
45	9	905
45	28	794
45	47	269
45	31	1373
45	26	109
45	38	85
45	7	100
45	48	9446
45	20	2334
45	30	1849
45	11	741
45	27	299
45	13	77
45	25	484
45	2	81
45	42	961
45	3	78
45	44	631
45	19	168
45	14	1739
45	23	69
45	15	2561
45	22	1077
45	4	784
45	12	661
45	43	557
45	24	395
42	17	224
42	34	717
42	46	62
42	16	720
42	21	340
42	49	109
42	39	7
42	35	83
42	10	2036
42	18	707
42	9	24
42	28	639
42	47	1345
42	31	37
42	26	98
42	41	1442
42	6	160
42	38	43
42	37	214
42	8	122
42	7	1068
42	48	152
42	1	140
42	20	216
42	30	37
42	11	101
42	27	436
42	33	90
42	36	153
42	13	35
42	25	518
42	2	1052
42	45	29
42	3	198
42	44	167
42	19	918
42	40	22
42	32	485
42	14	25
42	23	591
42	15	1159
42	22	243
42	29	9
42	4	465
42	12	214
42	5	926
42	43	192
42	24	72
3	17	320
3	34	510
3	46	1781
3	16	813
3	21	1044
3	49	15
3	39	10
3	35	28
3	10	943
3	18	603
3	9	104
3	28	515
3	47	130
3	31	301
3	26	1867
3	41	184
3	6	563
3	38	175
3	37	193
3	8	135
3	7	624
3	48	127
3	1	211
3	20	1401
3	30	43
3	11	368
3	27	401
3	13	308
3	25	506
3	2	689
3	45	123
3	42	450
3	44	242
3	19	293
3	40	17
3	32	248
3	14	21
3	23	410
3	15	7333
3	22	210
3	29	37
3	4	110
3	12	426
3	5	13
3	43	95
3	24	45
44	17	8
44	34	2037
44	46	255
44	16	5307
44	21	1049
44	49	15
44	35	107
44	10	856
44	18	265
44	9	1902
44	28	305
44	47	513
44	31	271
44	26	70
44	41	244
44	6	170
44	38	29
44	37	65
44	8	130
44	7	62
44	48	211
44	1	44
44	20	210
44	30	547
44	11	90
44	27	705
44	33	121
44	36	74
44	13	216
44	25	355
44	2	260
44	45	249
44	42	346
44	3	183
44	19	192
44	40	19
44	32	134
44	14	58
44	23	231
44	15	1493
44	22	1429
44	29	47
44	4	228
44	12	6576
44	5	5
44	43	173
44	24	156
19	17	131
19	34	445
19	46	43
19	16	920
19	21	298
19	49	238
19	39	699
19	35	147
19	10	1683
19	18	609
19	9	22
19	28	276
19	47	375
19	31	33
19	26	36
19	41	68
19	6	59
19	38	63
19	37	1107
19	8	377
19	7	320
19	48	108
19	1	103
19	20	102
19	30	16
19	11	23
19	27	61
19	33	43
19	36	1947
19	13	84
19	25	1628
19	2	876
19	45	11
19	42	873
19	3	66
19	44	167
19	40	79
19	32	514
19	14	48
19	23	298
19	15	691
19	22	53
19	29	50
19	4	1044
19	12	228
19	5	468
19	43	125
19	24	31
40	34	1105
40	16	1160
40	21	377
40	49	2616
40	35	318
40	10	2249
40	18	322
40	28	268
40	47	67
40	6	221
40	38	296
40	37	564
40	8	9368
40	48	291
40	1	224
40	20	95
40	11	421
40	33	524
40	36	2665
40	25	3844
40	2	1266
40	42	226
40	3	285
40	44	166
40	19	357
40	32	593
40	23	427
40	15	498
40	29	190
40	4	556
40	12	242
40	5	68
40	43	84
32	17	425
32	34	290
32	46	253
32	16	620
32	21	632
32	49	210
32	39	123
32	35	131
32	10	1699
32	18	3086
32	28	259
32	47	627
32	31	106
32	26	289
32	41	349
32	6	459
32	38	19
32	37	577
32	8	291
32	7	448
32	48	102
32	1	103
32	20	195
32	30	51
32	11	92
32	27	13
32	33	123
32	36	174
32	13	179
32	25	807
32	2	5422
32	45	6
32	42	913
32	3	197
32	44	267
32	19	633
32	40	15
32	14	11
32	23	724
32	15	1349
32	22	95
32	29	3
32	4	1444
32	12	366
32	5	260
32	43	162
14	34	1329
14	46	68
14	16	876
14	21	1507
14	49	74
14	10	2365
14	18	343
14	9	499
14	28	169
14	47	324
14	31	2226
14	26	513
14	41	96
14	38	68
14	37	268
14	48	6091
14	1	1058
14	20	66
14	30	710
14	11	1244
14	27	595
14	13	44
14	25	56
14	2	506
14	45	1755
14	42	384
14	3	22
14	44	1248
14	19	394
14	40	50
14	32	52
14	23	700
14	15	1483
14	22	207
14	4	69
14	12	947
14	43	1657
14	24	895
23	17	1370
23	34	361
23	46	817
23	16	892
23	21	261
23	49	59
23	39	26
23	35	5
23	10	1713
23	18	1909
23	9	20
23	28	637
23	47	509
23	31	233
23	26	287
23	41	1685
23	6	391
23	38	11
23	37	634
23	8	247
23	7	516
23	48	195
23	1	1616
23	20	520
23	30	51
23	11	120
23	27	123
23	33	18
23	36	107
23	13	64
23	25	350
23	2	1531
23	45	5
23	42	785
23	3	246
23	44	127
23	19	394
23	40	83
23	32	583
23	14	70
23	15	2053
23	22	80
23	29	56
23	4	1253
23	12	402
23	5	122
23	43	233
23	24	27
15	17	243
15	34	481
15	46	774
15	16	1669
15	21	724
15	49	89
15	39	20
15	35	28
15	10	997
15	18	679
15	9	44
15	28	437
15	47	183
15	31	243
15	26	293
15	41	190
15	6	1370
15	38	42
15	37	236
15	8	185
15	7	244
15	48	189
15	1	199
15	20	633
15	30	62
15	11	118
15	27	231
15	33	16
15	36	110
15	13	465
15	25	393
15	2	507
15	45	50
15	42	190
15	3	1283
15	44	138
15	19	205
15	40	8
15	32	174
15	14	36
15	23	294
15	22	278
15	29	15
15	4	467
15	12	441
15	5	24
15	43	152
15	24	41
22	17	330
22	34	1748
22	46	18
22	16	3594
22	21	1802
22	49	21
22	10	426
22	18	245
22	9	3654
22	28	495
22	47	215
22	31	410
22	26	285
22	41	390
22	6	12
22	38	95
22	37	498
22	8	374
22	7	467
22	48	593
22	1	507
22	20	394
22	30	200
22	11	95
22	27	1649
22	33	72
22	36	92
22	13	92
22	25	607
22	2	269
22	45	70
22	42	261
22	3	129
22	44	626
22	19	371
22	40	69
22	32	42
22	14	49
22	23	193
22	15	1693
22	29	50
22	4	893
22	12	965
22	5	30
22	43	109
22	24	1065
29	34	348
29	16	1425
29	21	514
29	49	2487
29	10	3647
29	18	544
29	9	460
29	28	100
29	47	161
29	26	303
29	41	1268
29	6	161
29	38	2687
29	37	677
29	8	3473
29	7	308
29	48	20
29	20	993
29	27	86
29	33	5788
29	36	575
29	25	5344
29	2	608
29	45	15
29	42	273
29	19	1554
29	40	281
29	32	1412
29	23	578
29	15	210
29	22	196
29	4	1038
29	12	832
29	43	41
4	17	366
4	34	418
4	46	320
4	16	1696
4	21	424
4	49	449
4	39	371
4	35	850
4	10	2930
4	18	1063
4	9	40
4	28	813
4	47	327
4	31	133
4	26	282
4	41	277
4	6	199
4	38	123
4	37	2608
4	8	421
4	7	348
4	48	266
4	1	413
4	20	259
4	30	79
4	11	59
4	27	207
4	33	61
4	36	418
4	13	193
4	25	1147
4	2	3133
4	45	4
4	42	718
4	3	169
4	44	248
4	19	1430
4	40	166
4	32	1166
4	14	27
4	23	925
4	15	1887
4	22	187
4	29	96
4	12	710
4	5	1017
4	43	172
12	17	259
12	34	1763
12	46	143
12	16	4401
12	21	730
12	49	167
12	39	81
12	35	43
12	10	919
12	18	389
12	9	1405
12	28	501
12	47	243
12	31	79
12	26	291
12	41	261
12	6	129
12	38	11
12	37	145
12	8	236
12	7	103
12	48	385
12	1	68
12	20	351
12	30	974
12	11	121
12	27	596
12	36	104
12	13	203
12	25	423
12	2	935
12	45	151
12	42	601
12	3	331
12	44	2716
12	19	240
12	40	42
12	32	200
12	14	110
12	23	121
12	15	1452
12	22	434
12	29	26
12	4	779
12	5	38
12	43	245
12	24	78
5	17	64
5	34	191
5	46	247
5	16	739
5	21	245
5	49	45
5	39	49
5	35	228
5	10	1175
5	18	787
5	28	311
5	47	676
5	26	110
5	41	812
5	6	115
5	37	2419
5	8	247
5	7	569
5	48	126
5	1	204
5	20	348
5	30	623
5	11	79
5	27	39
5	25	509
5	2	2389
5	45	26
5	42	3009
5	3	397
5	44	56
5	19	2258
5	40	173
5	32	221
5	14	27
5	23	1325
5	15	1021
5	22	37
5	29	27
5	4	4650
5	12	292
5	43	117
43	17	245
43	34	490
43	46	257
43	16	826
43	21	613
43	49	235
43	39	25
43	35	34
43	10	989
43	18	460
43	9	96
43	28	2938
43	47	639
43	31	494
43	26	212
43	41	217
43	6	274
43	37	163
43	8	141
43	7	1104
43	48	3006
43	1	133
43	20	350
43	30	217
43	11	195
43	27	203
43	33	45
43	36	144
43	13	75
43	25	145
43	2	164
43	45	60
43	42	217
43	3	78
43	44	291
43	19	188
43	40	11
43	32	161
43	14	102
43	23	488
43	15	1326
43	22	452
43	4	374
43	12	333
43	5	8
43	24	31
24	17	161
24	34	3013
24	46	272
24	16	2807
24	21	9272
24	49	728
24	39	193
24	10	876
24	18	974
24	9	3472
24	28	118
24	31	416
24	26	673
24	41	442
24	6	2315
24	7	248
24	48	333
24	20	2448
24	30	1440
24	11	807
24	27	405
24	36	189
24	13	1215
24	25	503
24	2	260
24	45	742
24	42	223
24	3	1514
24	44	1119
24	19	193
24	40	317
24	14	327
24	23	462
24	15	5610
24	22	8014
24	29	47
24	4	664
24	12	464
24	5	58
24	43	83
