O	D	Flow
16	30	80
16	11	136
16	27	1065
16	33	14
16	36	159
16	13	187
16	25	684
16	2	408
16	45	36
16	42	239
16	3	218
16	44	909
16	19	283
16	40	51
16	32	175
16	14	34
16	23	189
16	15	1567
16	22	484
16	29	21
16	4	514
16	12	1020
16	5	38
16	43	176
16	24	67
21	17	67
21	34	1989
21	46	145
21	16	4148
21	49	293
21	39	33
21	35	88
21	10	1832
21	18	454
21	9	354
21	28	638
21	47	376
21	31	564
21	26	982
21	41	43
21	6	234
21	38	56
21	37	350
21	8	271
21	7	668
21	48	519
21	1	94
21	20	613
21	30	557
21	11	633
21	27	529
21	33	78
21	36	430
21	13	1078
21	25	727
21	2	765
21	45	239
21	42	525
21	3	639
21	44	412
21	19	486
21	40	58
21	32	195
21	14	199
21	23	267
21	15	3734
21	22	778
21	29	103
21	4	958
21	12	768
21	5	24
21	43	506
21	24	1348
49	17	814
49	34	522
49	46	144
49	16	856
49	21	436
49	39	18
49	35	273
49	10	3261
49	18	197
49	28	506
49	47	341
49	31	118
49	26	114
49	41	49
49	6	99
49	38	691
49	37	448
49	8	2632
49	7	461
49	48	20
49	1	15
49	20	422
49	30	16
49	11	106
49	27	52
49	33	450
49	36	536
49	25	4214
49	2	550
49	42	331
49	3	27
49	44	264
49	19	1156
49	40	728
49	32	488
49	23	41
49	15	815
49	22	156
49	29	586
49	4	1498
49	12	285
49	5	165
49	43	276
49	24	3
39	17	255
39	46	87
39	16	1434
39	21	552
39	49	68
39	35	141
39	10	1393
39	18	682
39	28	305
39	47	87
39	26	81
39	38	262
39	37	7330
39	8	439
39	48	94
39	30	402
39	27	202
39	33	22
39	36	2314
39	25	1238
39	2	1051
39	45	92
39	42	289
39	3	72
39	44	276
39	19	5705
39	32	926
39	23	170
39	15	974
39	29	117
39	4	1059
39	5	98
39	43	241
35	17	643
35	34	627
35	16	5227
35	21	480
35	49	979
35	39	248
35	10	1437
35	18	587
35	28	2323
35	26	206
35	41	324
35	6	314
35	38	385
35	37	29835
35	8	1090
35	7	413
35	48	592
35	1	669
35	20	346
35	11	46
35	27	1585
35	33	109
35	36	1260
35	13	342
35	25	5972
35	2	1831
35	42	947
35	3	308
35	44	563
35	19	2260
35	32	950
35	23	495
35	15	3672
35	22	212
35	29	43
35	4	11058
35	12	577
35	5	484
35	43	198
10	17	1052
10	34	195
10	46	160
10	16	1159
10	21	423
10	49	250
10	39	42
10	35	65
10	18	2239
10	9	90
10	28	920
10	47	451
10	31	37
10	26	82
10	41	388
10	6	272
10	38	225
10	37	410
10	8	598
10	7	929
10	48	148
10	1	322
10	20	236
10	30	15
10	11	57
10	27	153
10	33	103
10	36	677
10	13	147
10	25	1540
10	2	1471
10	45	24
10	42	865
10	3	317
10	44	177
10	19	1012
10	40	117
10	32	812
10	14	5
10	23	813
10	15	1877
10	22	86
10	29	19
10	4	932
10	12	319
10	5	154
10	43	227
10	24	80
18	17	1973
18	34	225
18	46	147
18	16	1357
18	21	331
18	49	204
18	39	65
18	35	95
18	10	3943
18	9	28
18	28	616
18	47	259
18	31	197
18	26	116
18	41	277
18	6	451
18	38	51
18	37	725
18	8	332
18	7	433
18	48	85
18	1	319
18	20	302
18	30	23
18	11	44
18	27	176
18	33	54
18	36	435
18	13	68
18	25	1079
18	2	1651
18	45	37
18	42	437
18	3	358
18	44	198
18	19	472
18	40	48
18	32	1668
18	14	7
18	23	1785
18	15	1775
18	22	107
18	29	10
18	4	889
18	12	888
18	5	132
18	43	178
18	24	4
9	17	86
9	34	1382
9	46	113
9	16	3027
9	21	996
9	49	83
9	39	278
9	35	42
9	10	196
9	18	79
9	28	248
9	47	863
9	31	101
9	26	166
9	41	22
9	6	145
9	37	245
9	8	260
9	7	556
9	48	253
9	1	34
9	20	353
9	30	974
9	11	319
9	27	2480
9	36	161
9	13	224
9	25	274
9	2	426
9	45	763
9	42	196
9	3	13
9	44	3937
9	19	148
9	40	67
9	32	34
9	14	117
9	15	2764
9	22	4759
9	4	274
9	12	6878
9	5	75
9	43	357
9	24	1351
28	17	543
28	34	779
28	46	286
28	16	1619
28	21	468
28	49	143
28	39	2
28	35	108
28	10	1488
28	18	472
28	9	30
28	47	1792
28	31	1066
28	26	214
28	41	332
28	6	92
28	38	52
28	37	185
28	8	232
28	7	769
28	48	637
28	1	160
28	20	1566
28	30	59
28	11	109
28	27	129
28	33	37
28	36	286
28	13	36
28	25	537
28	2	464
28	45	44
28	42	546
28	3	169
28	44	104
28	19	303
28	40	28
28	32	184
28	14	20
28	23	667
28	15	1170
28	22	112
28	29	29
28	4	310
28	12	160
28	5	103
28	43	1983
28	24	34
47	17	220
47	34	898
47	46	209
47	16	717
47	21	324
47	49	25
47	39	32
47	35	19
47	10	1760
47	18	374
47	9	45
47	28	3604
47	31	53
47	26	132
47	41	1698
47	6	237
47	38	25
47	37	202
47	8	98
47	7	1176
47	48	120
47	1	93
47	20	675
47	30	99
47	11	94
47	27	131
47	33	72
47	36	110
47	13	311
47	25	337
47	2	495
47	45	19
47	42	1778
47	3	324
47	44	210
47	19	627
47	40	6
47	32	498
47	14	43
47	23	866
47	15	1575
47	22	83
47	29	39
47	4	414
47	12	353
47	5	32
47	43	616
31	17	9
31	34	1476
31	46	277
31	16	1084
31	21	1144
31	49	21
31	35	78
31	10	602
31	18	309
31	9	103
31	28	2745
31	47	298
31	26	559
31	41	174
31	6	152
31	38	89
31	37	35
31	8	45
31	7	557
31	48	2013
31	1	211
31	20	1568
31	30	135
31	11	3122
31	27	37
31	33	15
31	36	108
31	25	302
31	2	213
31	45	67
31	42	373
31	3	189
31	44	214
31	19	383
31	40	26
31	32	449
31	14	1556
31	23	126
31	15	1055
31	22	94
31	4	490
31	12	326
31	43	1078
31	24	111
26	17	293
26	34	595
26	46	699
26	16	979
26	21	1295
26	49	5
26	39	2
26	35	2
26	10	927
26	18	1572
26	9	166
26	28	882
26	47	460
26	31	618
26	41	88
26	6	108
26	38	182
26	37	240
26	8	337
26	7	400
26	48	211
26	1	23
26	20	7278
26	30	294
26	11	1059
26	27	209
26	36	110
26	13	464
26	25	292
26	2	1740
26	45	26
26	42	228
26	3	1612
26	44	440
26	19	809
26	40	130
26	32	656
26	14	50
26	23	629
26	15	4449
26	22	399
26	29	2
26	4	310
26	12	982
26	43	145
26	24	99
41	17	614
41	34	488
41	46	48
41	16	274
41	21	311
41	39	69
41	35	67
41	10	1245
41	18	843
41	9	27
41	28	1274
41	47	2328
41	31	88
41	26	267
41	6	347
41	38	36
41	37	194
41	8	41
41	7	589
41	48	172
41	1	372
41	20	456
41	11	80
41	27	143
41	36	23
41	13	19
41	25	552
41	2	374
41	42	2916
41	3	319
41	44	16
41	19	918
41	40	48
41	32	561
41	14	48
41	23	3177
41	15	1514
41	22	139
41	29	143
41	4	830
41	12	290
41	5	117
41	43	237
41	24	18
6	17	527
6	34	184
6	46	463
6	16	786
6	21	198
6	49	68
6	10	1331
6	18	1429
6	9	11
6	28	287
6	47	489
6	31	49
6	26	113
6	41	305
6	38	30
6	37	187
6	8	213
6	7	208
6	48	125
6	1	1560
6	20	377
6	11	48
6	27	17
6	36	190
6	13	40
6	25	326
6	2	641
6	45	92
6	42	409
6	3	422
6	19	134
6	40	26
6	32	191
6	23	415
6	15	5575
6	22	107
6	29	8
6	4	545
6	12	222
6	5	71
6	43	185
6	24	24
38	17	471
38	46	22
38	16	1248
38	21	1022
38	49	194
38	10	3530
38	18	307
38	28	521
38	47	207
38	31	19
38	26	362
38	41	53
38	6	90
38	37	1148
38	8	3015
38	7	450
38	48	241
38	20	219
38	30	53
38	11	91
38	27	36
38	33	2318
38	36	469
38	13	383
38	25	2194
38	2	620
38	45	37
38	3	204
38	44	202
38	19	457
38	40	171
38	32	490
38	23	6
38	15	1021
38	29	242
38	4	2149
38	12	988
38	5	33
38	43	9
37	17	275
37	34	328
37	46	22
37	16	1334
37	21	565
37	49	216
37	39	725
37	35	2419
37	10	2638
37	18	634
37	28	439
37	47	82
37	31	83
37	26	544
37	41	355
37	6	209
37	38	8
37	8	472
37	7	177
37	48	72
37	1	45
37	20	122
37	30	9
37	11	54
37	27	159
37	33	38
37	36	913
37	13	389
37	25	862
37	2	1795
37	45	1
37	42	853
37	3	73
37	44	77
37	19	3039
37	40	80
37	32	651
37	14	43
37	23	194
37	15	1617
37	22	58
37	29	61
37	4	3776
37	12	325
37	5	1286
37	43	25
8	17	16
8	34	112
8	46	118
8	16	1548
8	21	326
8	49	1314
8	39	121
8	35	309
8	10	2071
8	18	670
8	9	59
8	28	530
8	47	143
8	31	70
8	26	4
8	41	154
8	6	66
8	38	671
8	37	524
8	7	432
8	48	146
8	1	218
8	20	70
8	30	1
8	27	38
8	33	2347
8	36	706
8	13	38
8	25	2214
8	2	1368
8	45	55
8	42	317
8	3	24
8	44	215
8	19	950
8	40	1166
8	32	110
8	14	17
8	23	255
8	15	761
8	22	145
8	29	359
8	4	814
8	12	238
8	5	35
8	43	110
8	24	22
7	17	283
7	34	950
7	46	190
7	16	1221
7	21	326
7	49	70
7	39	4
7	35	112
7	10	1987
7	18	707
7	9	62
7	28	1039
7	47	798
7	31	170
7	26	197
7	41	321
7	6	117
7	38	71
7	37	210
7	8	266
7	48	522
7	1	162
7	20	286
7	30	35
7	11	69
7	27	168
7	33	15
7	36	191
7	13	91
7	25	398
7	2	761
7	45	33
7	42	1450
7	3	105
7	44	167
7	19	445
7	40	18
7	32	453
7	14	24
7	23	605
7	15	1584
7	22	111
7	29	33
7	4	741
7	12	376
7	5	46
7	43	568
7	24	85
48	17	61
48	34	616
48	46	43
48	16	1063
48	21	571
48	49	14
48	39	37
48	35	76
48	10	872
48	18	338
48	9	105
48	28	840
48	47	218
48	31	1053
48	26	127
48	41	88
48	6	130
48	38	55
48	37	151
48	8	161
48	7	499
48	1	114
48	20	378
48	30	181
48	11	272
48	27	197
48	33	19
48	36	235
48	13	81
48	25	341
48	2	242
48	45	2290
48	42	334
48	3	92
48	44	264
48	19	159
48	40	5
48	32	88
48	14	999
48	23	83
48	15	1438
48	22	175
48	29	38
48	4	156
48	12	288
48	43	3353
48	24	66
1	17	1324
1	34	411
1	46	581
1	16	702
1	21	295
1	49	23
1	35	27
1	10	1737
1	18	1806
1	9	20
1	28	510
1	47	157
1	31	136
1	26	509
1	41	418
1	6	3442
1	37	372
1	8	119
1	7	240
1	48	184
1	20	550
1	11	142
1	27	68
1	33	53
1	36	171
1	13	186
1	25	134
1	2	427
1	45	26
1	42	231
1	3	66
1	44	2
1	19	415
1	32	726
1	14	43
1	23	3079
1	15	2030
1	22	48
1	4	564
1	12	372
1	43	330
1	24	23
20	17	180
20	34	644
20	46	1216
20	16	1277
20	21	757
20	49	60
20	39	118
20	35	18
20	10	1183
20	18	418
20	9	63
20	28	2310
20	47	303
20	31	607
20	26	3665
20	41	464
20	6	228
20	38	54
20	37	244
20	8	209
20	7	417
20	48	223
20	1	263
20	30	26
20	11	307
20	27	55
20	33	25
20	36	97
20	13	196
20	25	235
20	2	438
20	45	54
20	42	333
20	3	961
20	44	194
20	19	292
20	40	18
20	32	253
20	14	58
20	23	631
20	15	2241
20	22	85
20	29	11
20	4	378
20	12	550
20	5	51
20	43	347
20	24	40
30	17	317
30	34	2437
30	46	714
30	16	2605
30	21	4089
30	49	206
30	35	38
30	10	560
30	18	246
30	9	1606
30	28	304
30	47	34
30	31	370
30	26	270
30	41	216
30	6	278
30	38	10
30	37	73
30	8	597
30	7	84
30	48	1460
30	20	847
30	11	64
30	27	1140
30	33	230
30	36	49
30	13	545
30	25	392
30	2	564
30	45	1230
30	42	101
30	3	805
30	44	1081
30	19	338
30	32	917
30	14	232
30	23	43
30	15	538
30	22	1244
30	4	618
30	12	2130
30	5	60
30	43	143
30	24	1107
11	17	418
11	34	756
11	46	180
11	16	1062
11	21	2489
11	49	33
11	39	6
11	35	42
11	10	2095
11	18	2251
11	9	238
11	28	449
11	47	337
11	31	3525
11	26	895
11	41	255
11	6	95
11	8	346
11	7	238
11	48	1051
11	1	64
11	20	2640
11	30	208
11	27	17
11	33	17
11	36	169
11	13	191
11	25	314
11	2	573
11	45	118
11	42	638
11	3	1075
11	44	176
11	19	316
11	32	110
11	14	920
11	23	342
11	15	2084
11	22	105
11	4	139
11	12	365
11	5	42
11	43	262
11	24	969
27	17	94
27	34	3227
27	46	236
27	16	13329
27	21	1497
27	49	58
27	35	87
27	10	1300
27	18	285
27	9	1320
27	28	904
27	47	188
27	31	740
27	26	242
27	41	500
27	6	366
27	38	55
27	37	407
27	8	60
27	7	447
27	48	988
27	1	30
27	20	569
27	30	253
27	11	88
27	33	68
27	36	331
27	13	773
27	25	658
27	2	386
27	45	311
27	42	682
27	3	259
27	44	2662
27	19	389
27	32	374
27	14	40
27	23	325
27	15	2872
27	22	1590
27	29	5
27	4	632
27	12	1815
27	5	108
27	43	244
27	24	157
33	17	48
33	34	172
33	46	39
33	16	925
33	21	370
33	49	924
33	35	109
33	10	3275
33	18	99
33	9	97
33	28	446
33	47	68
33	26	20
33	41	39
33	6	11
33	38	3258
33	37	175
33	8	9097
33	7	55
33	48	15
33	1	49
33	20	582
33	36	377
33	13	86
33	25	2251
33	2	1574
33	42	1508
33	44	323
33	19	1004
33	40	712
33	32	281
33	23	99
33	15	347
33	22	25
33	29	1699
33	4	1018
33	12	624
33	5	121
33	43	363
36	17	226
36	34	382
36	46	38
36	16	912
36	21	324
36	49	431
36	39	713
36	35	117
36	10	2855
36	18	948
36	9	9
36	28	340
36	47	73
36	31	20
36	26	134
36	41	146
36	6	51
36	38	78
36	37	1090
36	8	943
36	7	209
36	48	71
36	1	30
36	20	126
36	30	100
36	11	13
36	27	239
36	33	33
36	13	27
36	25	4695
36	2	1175
36	45	20
36	42	445
36	3	44
36	44	149
36	19	4092
36	40	138
36	32	480
36	14	49
36	23	158
36	15	858
36	22	57
36	29	108
36	4	829
36	12	227
36	5	162
36	43	42
13	17	57
13	34	2215
13	46	372
13	16	2837
13	21	4228
13	49	127
13	10	661
13	18	380
13	9	67
13	28	756
13	47	242
13	31	202
13	26	369
13	41	265
13	6	494
13	38	69
13	37	383
13	8	95
13	7	244
13	48	259
13	1	516
13	20	488
13	30	126
13	11	116
13	27	1026
13	33	89
13	36	170
13	25	221
13	2	834
13	45	47
13	42	122
13	3	193
13	44	258
13	19	156
13	40	44
13	32	287
13	14	246
13	23	183
13	15	7318
13	22	820
13	29	26
13	4	487
13	12	754
13	43	343
13	24	36
25	17	56
25	34	198
25	46	34
25	16	1314
25	21	205
25	49	1026
25	39	161
25	35	118
25	10	3040
25	18	741
25	9	21
25	28	328
25	47	129
25	31	121
25	26	40
25	41	111
25	6	69
25	38	132
25	37	472
25	8	996
25	7	312
25	48	123
25	1	18
25	20	148
25	30	21
25	11	27
25	27	77
25	33	75
25	36	2093
25	13	74
25	2	939
25	45	13
25	42	450
25	3	95
25	44	105
25	19	1509
25	40	142
25	32	580
25	23	252
25	15	1341
25	22	99
25	29	190
25	4	638
25	12	231
25	5	103
25	43	113
25	24	5
2	17	279
2	34	263
2	46	172
2	16	901
2	21	492
2	49	106
2	39	40
2	35	177
2	10	2483
2	18	1981
2	9	27
2	28	420
2	47	314
2	31	182
2	26	126
2	41	405
2	6	220
2	38	149
2	37	692
2	8	410
2	7	352
2	48	87
2	1	50
2	20	379
2	30	121
2	11	85
2	27	138
2	33	134
2	36	256
2	13	54
2	25	966
2	45	93
2	42	473
2	3	136
2	44	113
2	19	1165
2	40	26
2	32	2392
2	14	17
2	23	968
2	15	1548
2	22	171
2	29	25
2	4	2355
2	12	400
2	5	400
2	43	219
2	24	40
45	17	414
45	34	1691
45	46	312
45	16	2031
45	21	3282
45	35	415
45	10	750
45	18	293
45	9	1752
45	28	153
45	47	102
45	31	881
45	26	553
45	41	170
45	6	404
45	38	27
45	8	89
45	7	232
45	48	11053
45	20	1425
45	30	525
45	11	426
45	33	68
45	36	89
45	13	385
45	25	545
45	2	275
45	42	297
45	3	1354
45	44	456
45	19	284
45	32	395
45	14	3006
45	23	72
45	15	1180
45	22	2
45	4	674
45	12	275
45	43	2018
45	24	345
42	17	224
42	34	405
42	46	15
42	16	907
42	21	478
42	49	119
42	39	57
42	35	26
42	10	1575
42	18	594
42	9	22
42	28	726
42	47	962
42	31	86
42	26	139
42	41	1699
42	6	228
42	38	41
42	37	294
42	8	152
42	7	972
42	48	169
42	1	85
42	20	280
42	30	27
42	11	23
42	27	117
42	33	21
42	36	97
42	13	150
42	25	449
42	2	882
42	45	24
42	3	139
42	44	82
42	19	1132
42	40	5
42	32	548
42	14	7
42	23	514
42	15	1066
42	22	223
42	29	33
42	4	828
42	12	232
42	5	740
42	43	117
42	24	1
3	17	256
3	34	849
3	46	992
3	16	1349
3	21	1009
3	49	57
3	39	7
3	10	686
3	18	430
3	9	76
3	28	264
3	47	222
3	31	140
3	26	1325
3	41	331
3	6	1117
3	38	6
3	37	223
3	8	23
3	7	242
3	48	144
3	1	149
3	20	1603
3	30	25
3	11	331
3	27	68
3	36	204
3	13	61
3	25	376
3	2	366
3	45	15
3	42	615
3	44	536
3	19	74
3	32	266
3	14	10
3	23	835
3	15	5095
3	22	39
3	4	225
3	12	201
3	5	25
3	43	31
3	24	121
44	17	43
44	34	1191
44	46	163
44	16	4691
44	21	1431
44	49	30
44	35	13
44	10	856
44	18	187
44	9	1851
44	28	204
44	47	130
44	31	209
44	26	73
44	41	118
44	6	395
44	38	121
44	37	71
44	8	45
44	7	167
44	48	464
44	1	19
44	20	200
44	30	505
44	11	401
44	27	436
44	33	51
44	36	92
44	13	236
44	25	565
44	2	303
44	45	68
44	42	342
44	3	236
44	19	411
44	40	14
44	32	215
44	14	3
44	23	187
44	15	966
44	22	526
44	29	32
44	4	903
44	12	7532
44	5	34
44	43	272
44	24	247
19	17	84
19	34	269
19	46	44
19	16	670
19	21	262
19	49	287
19	39	672
19	35	124
19	10	1633
19	18	454
19	9	26
19	28	236
19	47	313
19	31	30
19	26	117
19	41	116
19	6	35
19	38	71
19	37	1110
19	8	512
19	7	224
19	48	68
19	1	201
19	20	142
19	30	65
19	11	19
19	27	44
19	33	79
19	36	1548
19	13	38
19	25	2086
19	2	741
19	45	51
19	42	1121
19	3	87
19	44	110
19	40	88
19	32	276
19	14	4
19	23	263
19	15	714
19	22	117
19	29	30
19	4	942
19	12	180
19	5	329
19	43	101
19	24	22
40	34	68
40	16	1046
40	21	412
40	49	1412
40	39	124
40	35	47
40	10	4747
40	18	319
40	28	263
40	47	46
40	31	61
40	26	170
40	41	607
40	6	254
40	38	222
40	37	186
40	8	9663
40	7	365
40	1	38
40	20	340
40	27	81
40	33	577
40	36	439
40	25	1322
40	2	421
40	42	350
40	3	144
40	19	758
40	32	429
40	14	6
40	23	13
40	15	1230
40	29	380
40	4	1800
40	12	439
40	5	269
40	43	349
40	24	12
32	17	435
32	34	379
32	46	50
32	16	1232
32	21	153
32	49	213
32	39	32
32	35	76
32	10	2558
32	18	3620
32	9	11
32	28	338
32	47	707
32	31	36
32	26	235
32	41	296
32	6	336
32	38	125
32	37	616
32	8	346
32	7	467
32	48	95
32	1	85
32	20	57
32	30	16
32	11	52
32	27	35
32	33	125
32	36	339
32	13	31
32	25	1486
32	2	4372
32	42	818
32	3	431
32	44	79
32	19	735
32	40	47
32	14	113
32	23	1183
32	15	872
32	22	66
32	29	4
32	4	1415
32	12	325
32	5	397
32	43	80
32	24	46
14	17	109
14	34	2011
14	16	1219
14	21	1627
14	35	126
14	10	869
14	18	650
14	9	1022
14	28	1600
14	47	285
14	31	3450
14	26	126
14	6	44
14	38	50
14	8	53
14	7	693
14	48	6441
14	1	7
14	20	438
14	30	275
14	11	3641
14	27	713
14	33	104
14	13	291
14	25	135
14	2	686
14	45	1569
14	42	41
14	3	728
14	44	506
14	19	172
14	32	75
14	23	219
14	15	1804
14	22	155
14	4	1102
14	12	275
14	43	716
14	24	1266
23	17	1361
23	34	262
23	46	1009
23	16	1369
23	21	498
23	49	19
23	39	34
23	35	65
23	10	1633
23	18	2640
23	9	46
23	28	503
23	47	606
23	31	97
23	26	166
23	41	2633
23	6	389
23	38	61
23	37	303
23	8	57
23	7	485
23	48	136
23	1	1200
23	20	418
23	30	41
23	11	35
23	27	15
23	33	19
23	36	220
23	13	140
23	25	415
23	2	946
23	45	17
23	42	1010
23	3	265
23	44	105
23	19	584
23	40	32
23	32	519
23	15	1685
23	22	85
23	29	51
23	4	1169
23	12	365
23	5	85
23	43	116
23	24	10
15	17	310
15	34	494
15	46	575
15	16	1446
15	21	873
15	49	47
15	39	34
15	35	42
15	10	995
15	18	614
15	9	50
15	28	429
15	47	246
15	31	91
15	26	256
15	41	181
15	6	1181
15	38	63
15	37	141
15	8	202
15	7	387
15	48	119
15	1	204
15	20	401
15	30	51
15	11	208
15	27	282
15	33	23
15	36	148
15	13	531
15	25	356
15	2	258
15	45	72
15	42	467
15	3	1231
15	44	175
15	19	273
15	40	8
15	32	336
15	14	45
15	23	273
15	22	175
15	29	7
15	4	454
15	12	604
15	5	61
15	43	77
15	24	54
22	17	106
22	34	3758
22	16	3177
22	21	1370
22	49	141
22	39	168
22	35	26
22	10	832
22	18	281
22	9	2152
22	28	337
22	47	43
22	31	526
22	26	69
22	41	49
22	6	63
22	38	64
22	37	79
22	8	194
22	7	228
22	48	326
22	1	117
22	20	602
22	30	437
22	11	260
22	27	1195
22	33	56
22	36	90
22	13	107
22	25	274
22	2	341
22	45	152
22	42	245
22	3	208
22	44	1223
22	19	442
22	40	64
22	32	64
22	14	198
22	23	71
22	15	1859
22	29	64
22	4	506
22	12	1701
22	5	40
22	43	316
22	24	760
29	17	105
29	16	1188
29	21	1457
29	49	969
29	35	709
29	10	3219
29	18	575
29	28	78
29	47	845
29	31	60
29	41	240
29	6	138
29	38	976
29	37	63
29	8	3581
29	48	282
29	20	140
29	30	84
29	33	3409
29	13	113
29	25	6190
29	2	338
29	42	108
29	44	280
29	19	711
29	40	990
29	32	145
29	23	60
29	15	556
29	22	194
29	4	275
29	12	189
29	5	36
29	43	545
29	24	6
4	17	609
4	34	275
4	46	153
4	16	1944
4	21	775
4	49	315
4	39	131
4	35	984
4	10	2050
4	18	1165
4	9	111
4	28	645
4	47	183
4	31	88
4	26	245
4	41	636
4	6	253
4	38	70
4	37	2726
4	8	368
4	7	287
4	48	127
4	1	179
4	20	331
4	30	34
4	11	75
4	27	214
4	33	108
4	36	550
4	13	52
4	25	1333
4	2	3370
4	45	20
4	42	669
4	3	125
4	44	145
4	19	1039
4	40	59
4	32	972
4	14	9
4	23	752
4	15	1633
4	22	297
4	29	91
4	12	522
4	5	686
4	43	317
4	24	55
12	17	383
12	34	2042
12	46	216
12	16	5343
12	21	809
12	49	330
12	39	70
12	35	69
12	10	928
12	18	542
12	9	1317
12	28	450
12	47	150
12	31	125
12	26	113
12	41	164
12	6	157
12	38	12
12	37	223
12	8	245
12	7	209
12	48	206
12	1	41
12	20	368
12	30	561
12	11	122
12	27	685
12	33	62
12	36	359
12	13	135
12	25	437
12	2	482
12	45	59
12	42	289
12	3	182
12	44	3202
12	19	540
12	40	38
12	32	367
12	14	81
12	23	417
12	15	2244
12	22	706
12	29	22
12	4	676
12	5	12
12	43	227
12	24	264
5	17	35
5	34	37
5	46	12
5	16	448
5	21	221
5	49	24
5	39	106
5	35	64
5	10	2674
5	18	721
5	28	189
5	47	116
5	31	61
5	41	632
5	6	59
5	38	23
5	37	1091
5	8	490
5	7	224
5	48	49
5	1	163
5	20	105
5	30	7
5	11	12
5	36	674
5	25	339
5	2	1497
5	42	4066
5	3	23
5	44	35
5	19	2494
5	40	107
5	32	905
5	23	746
5	15	357
5	22	145
5	29	28
5	4	4870
5	12	84
5	43	587
43	17	73
43	34	1134
43	46	120
43	16	993
43	21	700
43	49	115
43	39	9
43	35	165
43	10	1299
43	18	477
43	9	28
43	28	2542
43	47	512
43	31	444
43	26	156
43	41	101
43	6	59
43	38	56
43	37	61
43	8	77
43	7	704
43	48	3374
43	1	199
43	20	263
43	30	25
43	11	98
43	27	468
43	36	37
43	13	59
43	25	329
43	2	401
43	45	245
43	42	444
43	3	165
43	44	160
43	19	425
43	32	59
43	14	84
43	23	212
43	15	1048
43	22	27
43	29	24
43	4	150
43	12	261
43	5	7
43	24	29
24	17	15
24	34	4424
24	46	444
24	16	3608
24	21	5185
24	49	114
24	39	816
24	10	1491
24	18	888
24	9	858
24	28	102
24	47	206
24	31	246
24	26	2265
24	41	100
24	6	629
24	38	37
24	37	141
24	7	1482
24	48	394
24	20	1974
24	30	4253
24	11	1701
24	27	1644
24	33	285
24	36	26
24	13	498
24	25	1212
24	2	269
24	45	245
24	42	2256
24	3	3107
24	44	1611
24	19	343
24	40	40
24	32	1114
24	14	2309
24	23	230
24	15	4406
24	22	1864
24	29	66
24	4	334
24	12	2656
24	43	24
