O	D	Flow
18	35	164
18	10	3667
18	9	32
18	28	698
18	47	167
18	31	100
18	26	197
18	41	658
18	6	593
18	38	86
18	37	355
18	8	145
18	7	402
18	48	182
18	1	413
18	20	256
18	30	4
18	11	123
18	27	122
18	36	472
18	13	203
18	25	790
18	2	1641
18	45	82
18	42	978
18	3	325
18	44	70
18	19	478
18	40	39
18	32	1800
18	14	2
18	23	1139
18	15	1716
18	22	99
18	29	51
18	4	1228
18	12	319
18	5	49
18	43	170
18	24	76
9	17	193
9	34	1366
9	46	393
9	16	3640
9	21	534
9	49	93
9	10	562
9	18	263
9	28	199
9	47	491
9	31	200
9	26	253
9	41	45
9	6	128
9	37	227
9	8	50
9	7	42
9	48	147
9	1	77
9	20	528
9	30	928
9	11	80
9	27	1073
9	33	42
9	36	57
9	13	480
9	25	126
9	2	460
9	45	43
9	42	359
9	3	388
9	44	2628
9	19	241
9	32	148
9	14	290
9	23	212
9	15	1294
9	22	4897
9	4	737
9	12	8060
9	5	56
9	43	574
9	24	599
28	17	194
28	34	954
28	46	250
28	16	1283
28	21	541
28	49	264
28	39	47
28	35	47
28	10	1357
28	18	758
28	9	13
28	47	2176
28	31	1325
28	26	229
28	41	362
28	6	165
28	38	24
28	37	256
28	8	221
28	7	829
28	48	517
28	1	235
28	20	1657
28	30	85
28	11	141
28	27	133
28	33	66
28	36	206
28	13	40
28	25	508
28	2	440
28	45	3
28	42	552
28	3	208
28	44	121
28	19	349
28	40	94
28	32	331
28	14	6
28	23	246
28	15	1570
28	22	142
28	29	28
28	4	590
28	12	306
28	5	27
28	43	1580
28	24	32
47	17	607
47	34	414
47	46	111
47	16	1009
47	21	507
47	49	165
47	35	109
47	10	1391
47	18	408
47	9	20
47	28	3376
47	31	263
47	26	237
47	41	1834
47	6	146
47	38	39
47	37	66
47	8	291
47	7	1204
47	48	172
47	1	216
47	20	516
47	30	38
47	11	98
47	27	113
47	33	3
47	36	61
47	13	71
47	25	384
47	2	636
47	45	6
47	42	1454
47	3	147
47	44	48
47	19	310
47	40	31
47	32	334
47	14	67
47	23	734
47	15	1076
47	22	79
47	4	445
47	12	294
47	5	56
47	43	394
47	24	20
31	17	219
31	34	985
31	46	27
31	16	1036
31	21	701
31	49	35
31	35	128
31	10	957
31	18	359
31	9	253
31	28	2996
31	47	617
31	26	614
31	41	215
31	6	204
31	38	110
31	37	52
31	8	100
31	7	248
31	48	1621
31	1	37
31	20	1543
31	30	55
31	11	1814
31	27	177
31	33	35
31	36	108
31	25	156
31	2	353
31	45	94
31	42	416
31	3	363
31	44	52
31	19	74
31	40	15
31	32	230
31	14	1153
31	23	344
31	15	1293
31	22	158
31	29	29
31	4	372
31	12	552
31	43	753
31	24	151
26	17	227
26	34	677
26	46	1263
26	16	1349
26	21	1507
26	39	9
26	35	29
26	10	1447
26	18	474
26	9	147
26	28	689
26	47	553
26	31	531
26	41	388
26	6	247
26	38	19
26	37	273
26	7	223
26	48	373
26	1	115
26	20	8196
26	30	20
26	11	869
26	27	158
26	33	19
26	36	154
26	13	262
26	25	415
26	2	766
26	45	39
26	42	355
26	3	1757
26	44	237
26	19	498
26	32	179
26	14	199
26	23	876
26	15	4057
26	22	104
26	4	735
26	12	592
26	5	56
26	43	263
26	24	186
41	17	452
41	34	392
41	46	584
41	16	780
41	21	450
41	49	91
41	39	37
41	35	21
41	10	1453
41	18	1500
41	9	72
41	28	671
41	47	2447
41	31	76
41	26	241
41	6	380
41	38	111
41	37	91
41	8	78
41	7	541
41	48	92
41	1	93
41	20	586
41	30	73
41	11	35
41	27	130
41	36	20
41	13	169
41	25	184
41	2	1016
41	45	22
41	42	2106
41	3	201
41	19	385
41	32	508
41	14	18
41	23	2573
41	15	1185
41	22	54
41	29	40
41	4	471
41	12	203
41	5	195
41	43	66
41	24	119
6	17	418
6	34	443
6	46	882
6	16	657
6	21	213
6	10	1591
6	18	802
6	9	12
6	28	312
6	47	164
6	31	69
6	26	195
6	41	96
6	38	25
6	37	302
6	7	295
6	48	114
6	1	1626
6	20	492
6	30	18
6	11	19
6	27	161
6	33	4
6	36	54
6	13	14
6	25	290
6	2	479
6	45	82
6	42	163
6	3	485
6	19	137
6	32	453
6	14	28
6	23	572
6	15	6854
6	22	10
6	4	472
6	12	222
6	5	13
6	43	72
6	24	23
38	17	73
38	34	181
38	16	1352
38	21	400
38	49	397
38	39	221
38	35	57
38	10	4140
38	9	152
38	28	41
38	47	22
38	6	122
38	37	39
38	8	3514
38	7	485
38	48	129
38	20	128
38	30	57
38	33	2441
38	36	71
38	13	70
38	25	1709
38	2	1701
38	42	219
38	3	224
38	19	1220
38	40	336
38	32	454
38	23	63
38	15	992
38	22	111
38	29	620
38	4	1125
38	12	540
38	43	337
37	17	123
37	34	221
37	46	52
37	16	1835
37	21	264
37	49	264
37	39	858
37	35	2332
37	10	2287
37	18	929
37	9	7
37	28	342
37	47	283
37	31	23
37	26	236
37	41	240
37	6	166
37	38	41
37	8	632
37	7	107
37	48	217
37	1	112
37	20	234
37	30	8
37	11	13
37	27	83
37	33	8
37	36	730
37	13	339
37	25	1021
37	2	1706
37	45	20
37	42	661
37	3	65
37	44	102
37	19	3158
37	40	168
37	32	895
37	23	250
37	15	816
37	22	73
37	29	51
37	4	4288
37	12	108
37	5	734
37	43	187
37	24	8
8	17	66
8	34	220
8	46	28
8	16	1822
8	21	341
8	49	1296
8	39	104
8	35	209
8	10	2116
8	18	595
8	9	17
8	28	428
8	47	15
8	31	28
8	26	15
8	41	157
8	6	151
8	38	536
8	37	301
8	7	183
8	48	166
8	1	16
8	20	212
8	30	8
8	11	15
8	27	194
8	33	2094
8	36	399
8	13	316
8	25	2566
8	2	617
8	45	7
8	42	561
8	3	70
8	44	224
8	19	678
8	40	1315
8	32	573
8	14	61
8	23	263
8	15	1087
8	22	37
8	29	548
8	4	625
8	12	220
8	5	29
8	43	151
8	24	38
7	17	236
7	34	643
7	46	152
7	16	1056
7	21	464
7	49	77
7	39	6
7	35	12
7	10	2162
7	18	694
7	9	43
7	28	1201
7	47	947
7	31	145
7	26	81
7	41	472
7	6	131
7	38	12
7	37	361
7	8	164
7	48	266
7	1	252
7	20	264
7	30	65
7	11	73
7	27	222
7	33	23
7	36	108
7	13	147
7	25	483
7	2	586
7	45	30
7	42	1531
7	3	105
7	44	117
7	19	502
7	40	7
7	32	375
7	14	14
7	23	559
7	15	1394
7	22	26
7	29	20
7	4	580
7	12	290
7	5	66
7	43	639
7	24	57
48	17	72
48	34	1020
48	46	41
48	16	959
48	21	541
48	49	175
48	39	10
48	35	16
48	10	1024
48	18	220
48	9	87
48	28	809
48	47	172
48	31	1424
48	26	294
48	41	175
48	6	107
48	38	17
48	37	154
48	8	411
48	7	240
48	1	162
48	20	320
48	30	249
48	11	424
48	27	151
48	33	45
48	36	60
48	13	33
48	25	310
48	2	346
48	45	2325
48	42	432
48	3	112
48	44	125
48	19	280
48	40	8
48	32	154
48	14	868
48	23	283
48	15	1146
48	22	172
48	29	16
48	4	86
48	12	249
48	43	3152
48	24	41
1	17	2434
1	34	91
1	46	930
1	16	928
1	21	429
1	49	22
1	10	2669
1	18	801
1	9	12
1	28	367
1	47	90
1	31	39
1	26	56
1	41	485
1	6	2367
1	37	135
1	8	152
1	7	220
1	48	65
1	20	398
1	30	81
1	11	277
1	27	318
1	33	8
1	36	151
1	13	242
1	25	293
1	2	399
1	42	29
1	3	583
1	44	247
1	19	189
1	32	395
1	14	67
1	23	3039
1	15	2616
1	22	42
1	4	625
1	12	248
1	5	14
1	43	272
20	17	228
20	34	761
20	46	1220
20	16	1154
20	21	329
20	49	7
20	39	89
20	35	45
20	10	1331
20	18	512
20	9	70
20	28	2785
20	47	649
20	31	1005
20	26	3899
20	41	525
20	6	475
20	38	33
20	37	191
20	8	326
20	7	487
20	48	258
20	1	159
20	30	94
20	11	454
20	27	291
20	33	49
20	36	121
20	13	23
20	25	311
20	2	322
20	45	32
20	42	195
20	3	684
20	44	297
20	19	287
20	40	7
20	32	228
20	14	42
20	23	724
20	15	2011
20	22	209
20	29	8
20	4	710
20	12	621
20	5	26
20	43	286
20	24	70
30	17	231
30	34	1355
30	46	85
30	16	3037
30	21	2061
30	39	73
30	10	341
30	18	52
30	9	1523
30	28	936
30	47	165
30	31	843
30	26	291
30	6	40
30	38	277
30	37	86
30	8	391
30	7	314
30	48	1029
30	1	316
30	20	222
30	11	113
30	27	777
30	33	490
30	36	123
30	13	1012
30	25	239
30	2	232
30	45	1247
30	42	464
30	3	452
30	44	3417
30	19	342
30	14	565
30	23	292
30	15	1036
30	22	1947
30	29	238
30	4	874
30	12	5141
30	5	39
30	43	155
30	24	2551
11	17	92
11	34	956
11	46	215
11	16	1673
11	21	2221
11	35	33
11	10	843
11	18	80
11	28	298
11	47	385
11	31	2614
11	26	1463
11	41	468
11	6	65
11	38	111
11	37	29
11	8	25
11	7	116
11	48	401
11	20	1440
11	30	185
11	27	617
11	36	142
11	13	289
11	25	484
11	2	282
11	45	179
11	42	836
11	3	453
11	44	424
11	19	301
11	14	1235
11	23	102
11	15	2674
11	22	64
11	4	285
11	12	176
11	43	466
11	24	935
27	17	98
27	34	3826
27	46	24
27	16	10259
27	21	1528
27	49	187
27	39	39
27	10	2608
27	18	427
27	9	780
27	28	940
27	47	83
27	31	230
27	26	487
27	41	28
27	6	574
27	38	127
27	37	362
27	8	293
27	7	693
27	48	199
27	1	150
27	20	392
27	30	202
27	11	85
27	33	35
27	36	323
27	13	1551
27	25	768
27	2	258
27	45	141
27	42	828
27	3	399
27	44	1037
27	19	669
27	40	109
27	32	434
27	14	14
27	23	900
27	15	3080
27	22	1683
27	29	21
27	4	276
27	12	1964
27	5	9
27	43	388
27	24	153
33	34	48
33	16	1225
33	21	600
33	49	796
33	39	105
33	35	104
33	10	2768
33	18	123
33	9	82
33	28	156
33	47	86
33	31	289
33	26	57
33	6	350
33	38	3081
33	37	1039
33	8	7526
33	7	331
33	48	138
33	20	82
33	27	44
33	36	535
33	13	59
33	25	2001
33	2	1617
33	42	132
33	3	52
33	44	240
33	19	553
33	40	252
33	32	369
33	23	149
33	15	810
33	29	2096
33	4	282
33	12	214
33	5	81
33	43	52
36	17	40
36	34	202
36	46	8
36	16	1148
36	21	143
36	49	394
36	39	417
36	35	218
36	10	2539
36	18	471
36	9	11
36	28	264
36	47	213
36	31	53
36	26	198
36	41	130
36	6	19
36	38	102
36	37	1029
36	8	535
36	7	190
36	48	58
36	1	45
36	20	150
36	11	16
36	27	173
36	33	61
36	13	18
36	25	4015
36	2	817
36	45	16
36	42	280
36	3	101
36	44	61
36	19	4824
36	40	212
36	32	557
36	23	253
36	15	802
36	22	28
36	29	85
36	4	775
36	12	81
36	5	102
36	43	71
13	17	314
13	34	2140
13	16	2243
13	21	1899
13	49	54
13	39	28
13	35	29
13	10	435
13	18	400
13	9	336
13	28	482
13	47	91
13	31	238
13	26	422
13	41	59
13	6	142
13	38	113
13	37	115
13	8	77
13	7	324
13	48	73
13	1	306
13	20	72
13	30	319
13	11	402
13	27	590
13	33	133
13	36	203
13	25	401
13	2	574
13	45	184
13	42	249
13	3	1318
13	44	475
13	19	605
13	32	673
13	14	18
13	23	300
13	15	5692
13	22	250
13	4	531
13	12	490
13	43	59
13	24	342
25	17	190
25	34	341
25	46	14
25	16	1081
25	21	236
25	49	1068
25	39	219
25	35	198
25	10	2835
25	18	642
25	9	7
25	28	437
25	47	132
25	31	14
25	26	123
25	41	106
25	6	111
25	38	120
25	37	553
25	8	1031
25	7	161
25	48	67
25	1	52
25	20	135
25	30	12
25	11	5
25	27	62
25	33	126
25	36	2132
25	13	40
25	2	1000
25	45	9
25	42	308
25	3	57
25	44	130
25	19	1571
25	40	236
25	32	407
25	14	39
25	23	247
25	15	856
25	22	75
25	29	209
25	4	903
25	12	213
25	5	31
25	43	66
25	24	7
2	17	247
2	34	466
2	46	163
2	16	1001
2	21	307
2	49	140
2	39	44
2	35	198
2	10	1995
2	18	1604
2	9	13
2	28	574
2	47	295
2	31	117
2	26	113
2	41	392
2	6	150
2	38	104
2	37	604
2	8	292
2	7	255
2	48	174
2	1	232
2	20	190
2	30	111
2	11	46
2	27	99
2	33	49
2	36	318
2	13	187
2	25	1391
2	45	66
2	42	625
2	3	207
2	44	108
2	19	794
2	40	143
2	32	2167
2	14	27
2	23	741
2	15	1272
2	22	121
2	29	56
2	4	2488
2	12	223
2	5	266
2	43	189
2	24	3
45	17	250
45	34	1224
45	16	580
45	21	1188
45	35	145
45	10	1176
45	9	142
45	28	1648
45	31	890
45	26	333
45	6	649
45	38	81
45	7	78
45	48	10843
45	20	1256
45	30	2485
45	11	1151
45	27	54
45	13	117
45	2	360
45	42	38
45	3	206
45	44	877
45	19	772
45	40	91
45	32	174
45	14	2993
45	15	3634
45	29	44
45	4	297
45	12	763
45	5	397
45	43	736
45	24	345
42	17	192
42	34	452
42	46	98
42	16	708
42	21	245
42	49	112
42	39	28
42	35	51
42	10	1823
42	18	807
42	9	28
42	28	442
42	47	1150
42	31	54
42	26	130
42	41	1351
42	6	95
42	38	27
42	37	283
42	8	187
42	7	847
42	48	89
42	1	113
42	20	187
42	30	7
42	11	106
42	27	134
42	33	2
42	36	137
42	13	148
42	25	564
42	2	750
42	45	11
42	3	120
42	44	133
42	19	1260
42	32	336
42	14	13
42	23	386
42	15	720
42	22	132
42	29	4
42	4	667
42	12	236
42	5	686
42	43	145
42	24	4
3	17	234
3	34	773
3	46	2289
3	16	1518
3	21	921
3	49	38
3	10	921
3	18	550
3	9	189
3	28	388
3	47	181
3	31	180
3	26	2012
3	41	306
3	6	285
3	38	32
3	37	161
3	8	42
3	7	605
3	48	75
3	1	176
3	20	1235
3	30	48
3	11	186
3	27	235
3	36	8
3	13	314
3	25	611
3	2	386
3	45	28
3	42	326
3	44	218
3	19	333
3	40	52
3	32	387
3	14	78
3	23	177
3	15	6108
3	22	235
3	4	207
3	12	528
3	5	60
3	43	23
3	24	16
44	17	126
44	34	1414
44	46	62
44	16	5449
44	21	1128
44	49	166
44	35	156
44	10	431
44	18	219
44	9	834
44	28	318
44	47	110
44	31	279
44	26	133
44	41	47
44	6	73
44	37	188
44	8	59
44	7	139
44	48	192
44	20	81
44	30	422
44	11	131
44	27	685
44	33	132
44	36	159
44	13	432
44	25	595
44	2	468
44	45	81
44	42	89
44	3	103
44	19	239
44	32	265
44	14	31
44	23	112
44	15	1139
44	22	657
44	29	26
44	4	556
44	12	6836
44	43	376
44	24	3
19	17	116
19	34	435
19	46	57
19	16	782
19	21	309
19	49	153
19	39	575
19	35	187
19	10	1568
19	18	495
19	9	13
19	28	408
19	47	209
19	31	29
19	26	44
19	41	205
19	6	106
19	38	29
19	37	1059
19	8	418
19	7	246
19	48	57
19	1	59
19	20	128
19	30	32
19	11	27
19	27	123
19	33	53
19	36	1748
19	13	63
19	25	1613
19	2	877
19	45	30
19	42	944
19	3	103
19	44	132
19	40	44
19	32	368
19	14	16
19	23	201
19	15	563
19	22	43
19	29	41
19	4	928
19	12	227
19	5	386
19	43	173
19	24	7
40	34	382
40	16	499
40	21	182
40	49	1639
40	39	141
40	35	236
40	10	1880
40	18	40
40	28	795
40	47	165
40	26	37
40	41	274
40	38	359
40	37	741
40	8	6608
40	7	619
40	48	116
40	1	137
40	27	158
40	33	937
40	36	315
40	13	43
40	25	1815
40	2	92
40	42	421
40	3	112
40	19	357
40	32	146
40	23	763
40	15	925
40	29	215
40	4	1464
40	12	208
40	5	225
32	17	510
32	34	498
32	46	322
32	16	1082
32	21	265
32	49	245
32	39	42
32	35	81
32	10	2320
32	18	3357
32	28	337
32	47	125
32	31	127
32	26	29
32	41	277
32	6	243
32	38	31
32	37	368
32	8	357
32	7	311
32	48	344
32	1	401
32	20	205
32	30	23
32	11	14
32	27	67
32	33	11
32	36	244
32	13	32
32	25	1544
32	2	5003
32	42	534
32	3	128
32	44	213
32	19	283
32	40	13
32	23	1027
32	15	1132
32	22	180
32	29	28
32	4	1798
32	12	657
32	5	139
32	43	246
32	24	47
14	17	37
14	34	1655
14	46	297
14	16	1965
14	21	2263
14	10	526
14	18	682
14	9	362
14	28	357
14	47	264
14	31	2440
14	26	431
14	41	199
14	37	60
14	7	865
14	48	3966
14	1	68
14	20	627
14	30	361
14	11	3597
14	27	1473
14	13	249
14	25	638
14	2	443
14	45	1271
14	42	253
14	3	101
14	44	907
14	19	1183
14	40	58
14	32	116
14	23	77
14	15	2372
14	22	1072
14	29	187
14	4	120
14	12	1061
14	43	287
14	24	316
23	17	1165
23	34	481
23	46	417
23	16	684
23	21	256
23	49	67
23	39	22
23	35	92
23	10	2026
23	18	2272
23	9	181
23	28	629
23	47	486
23	31	254
23	26	181
23	41	1754
23	6	291
23	38	39
23	37	419
23	8	144
23	7	700
23	48	181
23	1	1283
23	20	520
23	30	17
23	11	12
23	27	111
23	33	58
23	36	134
23	13	199
23	25	272
23	2	1366
23	45	42
23	42	784
23	3	294
23	44	123
23	19	253
23	40	11
23	32	600
23	15	2052
23	22	72
23	29	19
23	4	919
23	12	124
23	5	182
23	43	134
23	24	77
15	17	257
15	34	582
15	46	543
15	16	1449
15	21	881
15	49	74
15	39	7
15	35	46
15	10	952
15	18	452
15	9	69
15	28	485
15	47	250
15	31	163
15	26	365
15	41	228
15	6	1035
15	38	18
15	37	233
15	8	280
15	7	284
15	48	103
15	1	227
15	20	510
15	30	83
15	11	176
15	27	206
15	33	62
15	36	136
15	13	733
15	25	383
15	2	567
15	45	99
15	42	295
15	3	1118
15	44	151
15	19	308
15	40	26
15	32	196
15	14	52
15	23	344
15	22	210
15	29	22
15	4	512
15	12	449
15	5	38
15	43	120
15	24	78
22	17	481
22	34	2581
22	46	130
22	16	3838
22	21	1710
22	10	1020
22	18	136
22	9	2887
22	28	237
22	47	159
22	31	52
22	26	85
22	41	326
22	6	170
22	38	140
22	37	236
22	8	74
22	7	196
22	48	365
22	1	83
22	20	475
22	30	347
22	11	193
22	27	1621
22	33	100
22	36	64
22	13	576
22	25	327
22	2	284
22	45	166
22	42	174
22	3	154
22	44	1037
22	19	377
22	32	163
22	23	742
22	15	1485
22	4	558
22	12	1448
22	5	40
22	43	171
22	24	1162
29	34	1060
29	16	838
29	21	559
29	49	731
29	35	317
29	10	2303
29	18	576
29	28	415
29	47	71
29	31	71
29	26	119
29	41	838
29	38	671
29	37	559
29	8	2438
29	7	71
29	20	795
29	27	314
29	33	4099
29	36	91
29	13	493
29	25	4633
29	2	559
29	42	290
29	3	148
29	44	728
29	19	343
29	40	115
29	32	763
29	15	83
29	22	474
29	4	1080
29	12	1567
29	5	332
29	43	119
29	24	119
4	17	310
4	34	425
4	46	61
4	16	1773
4	21	341
4	49	216
4	39	130
4	35	986
4	10	2502
4	18	1046
4	9	76
4	28	477
4	47	457
4	31	37
4	26	205
4	41	457
4	6	159
4	38	81
4	37	3086
4	8	566
4	7	258
4	48	295
4	1	71
4	20	399
4	30	61
4	11	96
4	27	228
4	33	92
4	36	332
4	13	36
4	25	1106
4	2	3198
4	45	3
4	42	843
4	3	284
4	44	140
4	19	1315
4	40	174
4	32	1219
4	14	27
4	23	1078
4	15	1709
4	22	374
4	29	49
4	12	905
4	5	623
4	43	96
4	24	72
12	17	173
12	34	1875
12	46	39
12	16	4529
12	21	1124
12	49	309
12	39	55
12	35	42
12	10	529
12	18	666
12	9	1612
12	28	243
12	47	84
12	31	79
12	26	174
12	41	106
12	6	223
12	38	56
12	37	228
12	8	241
12	7	211
12	48	196
12	1	75
12	20	164
12	30	481
12	11	182
12	27	487
12	33	38
12	36	142
12	13	445
12	25	371
12	2	426
12	45	103
12	42	380
12	3	301
12	44	3380
12	19	370
12	40	23
12	32	455
12	14	231
12	23	209
12	15	1312
12	22	562
12	29	18
12	4	648
12	5	28
12	43	150
12	24	82
5	17	22
5	34	320
5	16	779
5	21	335
5	49	238
5	35	463
5	10	3038
5	18	193
5	9	71
5	28	437
5	47	360
5	41	1238
5	6	113
5	37	2352
5	7	240
5	48	107
5	1	50
5	20	95
5	11	39
5	27	30
5	36	193
5	25	239
5	2	1631
5	42	4214
5	3	119
5	44	193
5	19	2296
5	40	80
5	32	641
5	23	1187
5	15	1197
5	4	3655
5	12	33
5	43	138
43	17	202
43	34	976
43	46	144
43	16	1059
43	21	439
43	49	191
43	35	68
43	10	1420
43	18	600
43	9	40
43	28	2699
43	47	309
43	31	475
43	26	216
43	41	350
43	6	41
43	37	56
43	8	95
43	7	1105
43	48	3150
43	1	154
43	20	233
43	30	62
43	11	183
43	27	73
43	33	47
43	36	102
43	13	71
43	25	413
43	2	353
43	45	131
43	42	311
43	3	96
43	44	348
43	19	228
43	32	185
43	14	129
43	23	497
43	15	1041
43	22	59
43	29	66
43	4	465
43	12	383
43	5	26
24	17	47
24	34	1050
24	46	784
24	16	2366
24	21	7826
24	49	83
24	10	338
24	18	180
24	9	2497
24	28	1038
24	47	731
24	31	196
24	26	1015
24	41	517
24	6	54
24	38	885
24	37	407
24	7	1006
24	48	607
24	1	868
24	20	635
24	30	2992
24	11	2618
24	27	255
24	13	1332
24	25	267
24	2	1541
24	45	387
24	42	255
24	3	3034
24	44	926
24	19	1893
24	32	676
24	14	1147
24	15	3319
24	22	3766
24	29	92
24	4	749
24	12	1130
24	43	228
