O	D	Flow
27	37	120
27	8	286
27	7	493
27	48	339
27	1	191
27	20	304
27	30	352
27	11	84
27	36	330
27	13	220
27	25	218
27	2	592
27	45	311
27	42	330
27	3	401
27	44	2162
27	19	583
27	40	9
27	32	373
27	14	49
27	23	267
27	15	3012
27	22	1964
27	29	6
27	4	354
27	12	2066
27	5	83
27	43	423
27	24	129
33	17	121
33	34	385
33	16	1002
33	21	512
33	49	761
33	39	74
33	35	148
33	10	1783
33	18	11
33	28	213
33	31	42
33	41	63
33	6	8
33	38	2760
33	37	848
33	8	10066
33	7	336
33	1	45
33	20	26
33	30	86
33	27	132
33	36	95
33	13	202
33	25	2084
33	2	569
33	42	142
33	3	414
33	44	29
33	19	859
33	40	461
33	32	692
33	23	204
33	15	574
33	22	382
33	29	2184
33	4	404
33	12	233
33	5	97
33	43	2
36	17	192
36	34	289
36	46	17
36	16	1363
36	21	278
36	49	640
36	39	660
36	35	164
36	10	3121
36	18	556
36	9	24
36	28	267
36	47	173
36	31	115
36	26	30
36	41	56
36	6	110
36	38	45
36	37	707
36	8	909
36	7	182
36	48	117
36	1	240
36	20	108
36	30	17
36	11	59
36	27	103
36	33	66
36	13	28
36	25	4813
36	2	1296
36	45	15
36	42	531
36	3	172
36	44	43
36	19	3820
36	40	137
36	32	736
36	23	88
36	15	768
36	22	49
36	29	94
36	4	1025
36	12	260
36	5	137
36	43	68
36	24	13
13	17	219
13	34	3327
13	46	262
13	16	2836
13	21	3123
13	49	212
13	39	40
13	35	55
13	10	1366
13	18	438
13	9	323
13	28	651
13	47	104
13	31	54
13	26	492
13	41	265
13	6	71
13	38	130
13	37	305
13	8	249
13	7	631
13	48	154
13	1	41
13	20	216
13	30	124
13	11	75
13	27	545
13	33	106
13	36	21
13	25	309
13	2	545
13	45	77
13	42	652
13	3	595
13	44	440
13	19	479
13	40	17
13	32	503
13	14	83
13	23	359
13	15	8030
13	22	328
13	29	35
13	4	453
13	12	417
13	5	38
13	43	251
13	24	289
25	17	138
25	34	378
25	46	115
25	16	1597
25	21	370
25	49	1190
25	39	182
25	35	157
25	10	2708
25	18	713
25	9	47
25	28	386
25	47	118
25	31	62
25	26	29
25	41	267
25	6	142
25	38	128
25	37	599
25	8	994
25	7	292
25	48	94
25	1	76
25	20	144
25	30	24
25	11	16
25	27	179
25	33	148
25	36	2068
25	13	56
25	2	1016
25	45	16
25	42	446
25	3	101
25	44	121
25	19	1680
25	40	184
25	32	549
25	14	18
25	23	320
25	15	1035
25	22	108
25	29	244
25	4	811
25	12	284
25	5	87
25	43	103
25	24	11
2	17	526
2	34	279
2	46	313
2	16	1148
2	21	449
2	49	346
2	39	138
2	35	101
2	10	2372
2	18	1642
2	9	83
2	28	385
2	47	273
2	31	75
2	26	83
2	41	373
2	6	234
2	38	114
2	37	769
2	8	257
2	7	401
2	48	178
2	1	175
2	20	409
2	30	110
2	11	89
2	27	78
2	33	165
2	36	331
2	13	34
2	25	1081
2	45	23
2	42	563
2	3	201
2	44	152
2	19	654
2	40	49
2	32	2540
2	14	24
2	23	605
2	15	2324
2	22	86
2	29	33
2	4	2623
2	12	419
2	5	480
2	43	301
2	24	47
45	17	325
45	34	1250
45	16	2605
45	21	2735
45	10	340
45	18	295
45	28	279
45	47	161
45	31	1188
45	26	372
45	41	173
45	6	91
45	37	165
45	8	115
45	7	377
45	48	9515
45	1	139
45	20	907
45	30	1393
45	11	708
45	27	1001
45	36	78
45	13	58
45	25	109
45	2	293
45	42	646
45	3	439
45	44	59
45	19	236
45	32	935
45	14	2460
45	23	9
45	15	1410
45	22	249
45	4	1215
45	12	309
45	5	249
45	43	405
45	24	482
42	17	122
42	34	684
42	46	98
42	16	922
42	21	392
42	49	24
42	39	16
42	35	56
42	10	1985
42	18	649
42	9	88
42	28	595
42	47	972
42	31	97
42	26	113
42	41	1475
42	6	96
42	38	54
42	37	218
42	8	158
42	7	980
42	48	228
42	1	77
42	20	307
42	30	34
42	11	48
42	27	121
42	33	28
42	36	125
42	13	102
42	25	400
42	2	808
42	3	99
42	44	122
42	19	1239
42	40	5
42	32	379
42	14	5
42	23	536
42	15	755
42	22	162
42	29	18
42	4	486
42	12	276
42	5	585
42	43	225
42	24	70
3	17	50
3	34	425
3	46	2602
3	16	1746
3	21	1199
3	49	108
3	10	822
3	18	863
3	9	24
3	28	390
3	47	313
3	31	383
3	26	2201
3	41	151
3	6	565
3	38	20
3	37	121
3	8	77
3	7	184
3	48	317
3	1	147
3	20	1387
3	30	266
3	11	153
3	27	398
3	33	48
3	36	403
3	13	281
3	25	347
3	2	330
3	45	73
3	42	224
3	44	189
3	19	98
3	32	145
3	14	5
3	23	653
3	15	6882
3	22	350
3	29	2
3	4	735
3	12	320
3	5	136
3	43	75
3	24	252
44	17	51
44	34	2202
44	46	49
44	16	5828
44	21	620
44	49	8
44	35	40
44	10	748
44	18	116
44	9	1272
44	28	244
44	47	99
44	31	89
44	26	217
44	41	76
44	6	50
44	38	55
44	37	96
44	8	391
44	7	208
44	48	200
44	1	119
44	20	304
44	30	756
44	11	27
44	27	795
44	33	53
44	36	194
44	13	239
44	25	270
44	2	341
44	45	185
44	42	110
44	3	323
44	19	60
44	40	35
44	32	65
44	14	171
44	23	276
44	15	981
44	22	1048
44	29	6
44	4	395
44	12	6546
44	5	30
44	43	242
44	24	229
19	17	143
19	34	335
19	46	40
19	16	819
19	21	309
19	49	173
19	39	534
19	35	117
19	10	2009
19	18	710
19	9	13
19	28	359
19	47	189
19	31	35
19	26	71
19	41	174
19	6	97
19	38	76
19	37	1212
19	8	645
19	7	214
19	48	86
19	1	48
19	20	120
19	30	35
19	11	54
19	27	125
19	33	69
19	36	1848
19	13	64
19	25	1793
19	2	953
19	45	8
19	42	1108
19	3	38
19	44	70
19	40	57
19	32	508
19	14	40
19	23	260
19	15	818
19	22	73
19	29	73
19	4	1111
19	12	266
19	5	407
19	43	122
19	24	18
40	34	582
40	46	55
40	16	1562
40	21	129
40	49	1477
40	39	128
40	35	602
40	10	2892
40	18	417
40	28	438
40	26	17
40	6	698
40	38	970
40	37	77
40	8	6507
40	7	64
40	48	283
40	1	175
40	20	342
40	27	318
40	33	1183
40	36	406
40	25	3055
40	2	274
40	45	231
40	42	412
40	44	167
40	19	731
40	32	510
40	23	24
40	15	1671
40	22	332
40	29	323
40	4	1521
40	12	91
40	43	136
32	17	595
32	34	226
32	46	11
32	16	871
32	21	505
32	49	199
32	39	63
32	35	31
32	10	2409
32	18	3945
32	9	43
32	28	335
32	47	299
32	31	199
32	26	117
32	41	285
32	6	405
32	38	36
32	37	486
32	8	525
32	7	386
32	48	361
32	1	126
32	20	605
32	30	48
32	11	96
32	27	101
32	33	68
32	36	502
32	13	68
32	25	1261
32	2	5412
32	45	2
32	42	518
32	3	120
32	44	97
32	19	640
32	40	101
32	14	33
32	23	911
32	15	947
32	22	12
32	29	26
32	4	1682
32	12	578
32	5	232
32	43	223
32	24	25
14	17	621
14	34	1765
14	46	807
14	16	990
14	21	906
14	10	1283
14	18	308
14	9	141
14	28	472
14	47	133
14	31	1389
14	26	184
14	8	232
14	7	79
14	48	4129
14	1	94
14	20	632
14	30	229
14	11	3007
14	36	697
14	13	610
14	2	421
14	45	2104
14	42	56
14	3	129
14	44	142
14	19	190
14	32	978
14	15	1516
14	22	56
14	29	46
14	4	41
14	12	112
14	5	43
14	43	394
14	24	1409
23	17	1632
23	34	786
23	46	649
23	16	898
23	21	392
23	49	40
23	39	53
23	35	89
23	10	2521
23	18	2727
23	9	303
23	28	720
23	47	549
23	31	177
23	26	238
23	41	1559
23	6	363
23	38	152
23	37	278
23	8	127
23	7	504
23	48	269
23	1	1804
23	20	483
23	30	6
23	11	35
23	27	263
23	33	11
23	36	216
23	13	52
23	25	198
23	2	1430
23	45	115
23	42	548
23	3	382
23	44	124
23	19	197
23	40	18
23	32	550
23	14	78
23	15	1606
23	22	133
23	29	29
23	4	958
23	12	496
23	5	164
23	43	162
15	17	286
15	34	566
15	46	451
15	16	1648
15	21	665
15	49	125
15	39	5
15	35	56
15	10	1095
15	18	620
15	9	51
15	28	643
15	47	172
15	31	136
15	26	324
15	41	128
15	6	938
15	38	19
15	37	215
15	8	141
15	7	331
15	48	153
15	1	277
15	20	355
15	30	53
15	11	119
15	27	210
15	33	82
15	36	96
15	13	458
15	25	430
15	2	484
15	45	54
15	42	450
15	3	977
15	44	128
15	19	259
15	40	31
15	32	205
15	14	65
15	23	334
15	22	138
15	29	18
15	4	496
15	12	544
15	5	23
15	43	106
15	24	54
22	17	202
22	34	2073
22	46	94
22	16	4265
22	21	2242
22	49	15
22	39	58
22	35	40
22	10	875
22	18	7
22	9	2319
22	28	404
22	47	36
22	31	310
22	26	33
22	41	162
22	6	97
22	38	70
22	37	371
22	8	359
22	7	287
22	48	150
22	1	159
22	20	1151
22	30	91
22	11	80
22	27	1613
22	33	195
22	36	148
22	13	484
22	25	217
22	2	416
22	45	15
22	42	69
22	3	906
22	44	1679
22	19	447
22	32	198
22	14	135
22	23	274
22	15	1615
22	29	28
22	4	733
22	12	1856
22	43	315
22	24	599
29	34	330
29	16	868
29	21	803
29	49	1132
29	35	426
29	10	4387
29	18	134
29	28	249
29	26	111
29	41	71
29	6	71
29	38	557
29	37	940
29	8	4047
29	7	95
29	48	122
29	20	507
29	30	138
29	11	126
29	27	193
29	33	4727
29	36	55
29	13	129
29	25	4414
29	2	710
29	45	1210
29	42	581
29	3	314
29	44	586
29	19	1616
29	40	84
29	32	475
29	14	7
29	23	212
29	15	180
29	22	62
29	4	675
29	12	356
29	5	86
29	43	99
4	17	387
4	34	337
4	46	141
4	16	1908
4	21	463
4	49	211
4	39	213
4	35	1165
4	10	3139
4	18	1307
4	9	32
4	28	526
4	47	236
4	31	32
4	26	208
4	41	405
4	6	226
4	38	70
4	37	2514
4	8	500
4	7	373
4	48	126
4	1	235
4	20	318
4	30	19
4	11	131
4	27	138
4	33	80
4	36	613
4	13	190
4	25	969
4	2	3269
4	45	49
4	42	390
4	3	213
4	44	82
4	19	1461
4	40	123
4	32	1145
4	14	41
4	23	978
4	15	2166
4	22	167
4	29	88
4	12	469
4	5	771
4	43	154
4	24	16
12	17	149
12	34	1920
12	46	36
12	16	5012
12	21	703
12	49	230
12	39	4
12	35	69
12	10	716
12	18	284
12	9	1507
12	28	392
12	47	37
12	31	133
12	26	473
12	41	288
12	6	229
12	38	17
12	37	207
12	8	239
12	7	311
12	48	244
12	1	62
12	20	335
12	30	693
12	11	192
12	27	434
12	33	16
12	36	267
12	13	181
12	25	379
12	2	857
12	45	232
12	42	414
12	3	228
12	44	3077
12	19	259
12	40	41
12	32	236
12	14	148
12	23	272
12	15	1686
12	22	511
12	29	14
12	4	603
12	5	43
12	43	175
12	24	191
5	17	68
5	34	411
5	46	45
5	16	760
5	21	450
5	49	93
5	39	86
5	35	157
5	10	1902
5	18	666
5	28	657
5	47	273
5	31	11
5	26	74
5	41	1801
5	6	128
5	38	27
5	37	1053
5	8	207
5	7	190
5	20	79
5	11	59
5	27	53
5	33	43
5	36	159
5	25	495
5	2	1441
5	42	4211
5	3	198
5	44	319
5	19	3641
5	32	724
5	14	70
5	23	1749
5	15	931
5	4	2067
5	12	115
43	17	132
43	34	658
43	46	121
43	16	993
43	21	524
43	49	124
43	35	126
43	10	1086
43	18	601
43	9	39
43	28	2519
43	47	301
43	31	630
43	26	84
43	41	243
43	6	119
43	37	80
43	8	102
43	7	833
43	48	3080
43	1	106
43	20	460
43	30	131
43	11	55
43	27	182
43	33	41
43	36	118
43	13	56
43	25	171
43	2	396
43	45	94
43	42	170
43	3	185
43	44	74
43	19	270
43	40	23
43	32	145
43	14	54
43	23	283
43	15	732
43	22	252
43	29	26
43	4	219
43	12	204
43	5	82
43	24	49
24	17	152
24	34	4834
24	46	2599
24	16	3272
24	21	9720
24	49	180
24	35	373
24	10	1341
24	18	183
24	9	1174
24	28	524
24	47	2916
24	31	680
24	26	482
24	6	253
24	38	102
24	8	458
24	7	2215
24	48	369
24	1	532
24	20	1405
24	30	1620
24	11	1591
24	27	1329
24	33	123
24	36	39
24	13	164
24	25	687
24	2	1048
24	45	633
24	42	350
24	3	78
24	44	1327
24	19	753
24	40	36
24	14	1698
24	23	621
24	15	4289
24	22	3845
24	29	166
24	4	248
24	12	683
24	5	437
24	43	52
