O	D	Flow
10	15	1666
10	22	117
10	29	21
10	4	1172
10	12	535
10	5	141
10	43	128
10	24	5
18	17	2695
18	34	360
18	46	236
18	16	1142
18	21	456
18	49	124
18	39	32
18	35	99
18	10	3797
18	9	106
18	28	548
18	47	364
18	31	142
18	26	196
18	41	474
18	6	400
18	38	10
18	37	496
18	8	234
18	7	362
18	48	132
18	1	305
18	20	201
18	30	55
18	11	54
18	27	85
18	33	22
18	36	356
18	13	110
18	25	634
18	2	1736
18	45	36
18	42	586
18	3	270
18	44	126
18	19	353
18	40	18
18	32	1527
18	14	26
18	23	1334
18	15	2055
18	22	101
18	29	40
18	4	945
18	12	532
18	5	76
18	43	216
18	24	43
9	34	1717
9	46	129
9	16	3537
9	21	1024
9	49	30
9	35	3
9	10	512
9	18	139
9	28	287
9	47	712
9	31	402
9	26	46
9	6	36
9	38	53
9	8	255
9	7	439
9	48	294
9	1	158
9	20	554
9	30	3138
9	11	181
9	27	1522
9	13	370
9	2	441
9	45	124
9	3	191
9	44	3862
9	19	532
9	40	147
9	32	172
9	14	55
9	23	214
9	15	602
9	22	3884
9	29	47
9	4	164
9	12	6245
9	5	27
9	43	182
9	24	856
28	17	186
28	34	856
28	46	233
28	16	2036
28	21	886
28	49	131
28	39	49
28	35	61
28	10	2053
28	18	774
28	9	66
28	47	2661
28	31	1532
28	26	223
28	41	371
28	6	228
28	38	23
28	37	174
28	8	248
28	7	1030
28	48	542
28	1	106
28	20	1859
28	30	78
28	11	346
28	27	276
28	33	43
28	36	189
28	13	98
28	25	505
28	2	629
28	45	56
28	42	912
28	3	271
28	44	128
28	19	315
28	40	20
28	32	315
28	14	83
28	23	526
28	15	1705
28	22	106
28	29	20
28	4	754
28	12	450
28	5	27
28	43	1806
28	24	30
47	17	179
47	34	618
47	46	118
47	16	1308
47	21	299
47	49	117
47	39	31
47	35	113
47	10	2027
47	18	788
47	9	22
47	28	2190
47	31	236
47	26	222
47	41	1510
47	6	169
47	38	26
47	37	305
47	8	191
47	7	1407
47	48	146
47	1	114
47	20	539
47	30	236
47	11	81
47	27	325
47	33	159
47	36	256
47	13	64
47	25	367
47	2	741
47	45	22
47	42	1791
47	3	136
47	44	124
47	19	336
47	40	8
47	32	307
47	14	23
47	23	1078
47	15	1424
47	22	75
47	4	369
47	12	243
47	5	113
47	43	342
47	24	20
31	17	153
31	34	1269
31	46	188
31	16	446
31	21	870
31	49	115
31	39	39
31	35	43
31	10	1006
31	18	290
31	9	38
31	28	3194
31	47	164
31	26	951
31	41	240
31	6	146
31	38	67
31	37	217
31	7	190
31	48	2241
31	1	105
31	20	1923
31	30	194
31	11	1948
31	27	208
31	33	34
31	36	24
31	13	57
31	25	188
31	2	1018
31	45	801
31	42	454
31	3	210
31	44	497
31	19	162
31	32	331
31	14	733
31	23	369
31	15	1882
31	22	96
31	29	31
31	4	385
31	12	321
31	5	2
31	43	1865
31	24	80
26	17	438
26	34	902
26	46	699
26	16	1355
26	21	2163
26	49	46
26	39	52
26	35	11
26	10	1254
26	18	898
26	9	412
26	28	435
26	47	356
26	31	374
26	41	679
26	6	383
26	38	122
26	37	302
26	8	81
26	7	779
26	48	437
26	1	55
26	20	7161
26	30	103
26	11	1132
26	27	293
26	36	94
26	13	104
26	25	364
26	2	776
26	45	28
26	42	406
26	3	3457
26	44	200
26	19	343
26	40	58
26	32	232
26	14	105
26	23	1109
26	15	3421
26	22	237
26	29	6
26	4	592
26	12	937
26	5	35
26	43	342
41	17	308
41	34	813
41	46	112
41	16	854
41	21	379
41	49	6
41	39	16
41	35	62
41	10	2267
41	18	1200
41	9	178
41	28	599
41	47	3024
41	31	43
41	26	364
41	6	453
41	38	65
41	37	88
41	8	27
41	7	476
41	48	137
41	1	226
41	20	389
41	30	23
41	11	114
41	27	159
41	33	81
41	36	46
41	13	74
41	25	251
41	2	1062
41	45	6
41	42	3129
41	3	149
41	19	419
41	40	26
41	32	679
41	14	7
41	23	3337
41	15	1103
41	22	49
41	29	44
41	4	633
41	12	197
41	5	422
41	43	164
41	24	46
6	17	335
6	34	386
6	46	771
6	16	1355
6	21	644
6	49	29
6	35	84
6	10	1406
6	18	702
6	9	51
6	28	433
6	47	207
6	31	129
6	26	98
6	41	60
6	38	132
6	37	69
6	8	120
6	7	276
6	48	81
6	1	1860
6	20	147
6	11	110
6	27	68
6	33	84
6	36	414
6	13	46
6	25	383
6	2	564
6	45	52
6	42	272
6	3	558
6	44	343
6	19	42
6	40	12
6	32	375
6	23	596
6	15	6655
6	22	57
6	29	29
6	4	856
6	12	135
6	43	217
6	24	67
38	17	73
38	34	587
38	16	1313
38	21	139
38	49	706
38	39	283
38	35	194
38	10	3898
38	18	553
38	9	96
38	28	423
38	47	525
38	31	103
38	26	109
38	41	359
38	6	35
38	37	82
38	8	2572
38	7	444
38	48	57
38	20	207
38	30	151
38	11	441
38	27	49
38	33	3731
38	36	230
38	13	499
38	25	856
38	2	1433
38	42	484
38	3	228
38	44	176
38	19	725
38	40	317
38	32	757
38	23	709
38	15	861
38	22	114
38	29	752
38	4	1165
38	12	493
38	5	117
38	43	34
38	24	594
37	17	239
37	34	351
37	46	11
37	16	1667
37	21	381
37	49	153
37	39	1127
37	35	2460
37	10	2748
37	18	723
37	9	28
37	28	425
37	47	135
37	31	47
37	26	136
37	41	340
37	6	191
37	38	36
37	8	617
37	7	202
37	48	212
37	1	113
37	20	153
37	30	25
37	11	43
37	27	136
37	33	51
37	36	537
37	13	90
37	25	1197
37	2	1901
37	45	51
37	42	599
37	3	198
37	44	146
37	19	2911
37	40	83
37	32	829
37	14	34
37	23	445
37	15	1810
37	22	112
37	29	93
37	4	4703
37	12	642
37	5	886
37	43	149
37	24	1
8	17	65
8	34	445
8	46	76
8	16	1858
8	21	350
8	49	1397
8	39	170
8	35	423
8	10	2450
8	18	367
8	9	67
8	28	509
8	47	172
8	31	71
8	26	91
8	41	176
8	6	123
8	38	652
8	37	479
8	7	464
8	48	201
8	1	133
8	20	253
8	30	5
8	11	5
8	27	116
8	33	2824
8	36	721
8	13	71
8	25	2461
8	2	792
8	45	15
8	42	530
8	3	154
8	44	337
8	19	777
8	40	1862
8	32	441
8	23	597
8	15	1218
8	22	151
8	29	418
8	4	534
8	12	382
8	5	18
8	43	127
7	17	255
7	34	913
7	46	193
7	16	891
7	21	376
7	49	47
7	39	16
7	35	131
7	10	2631
7	18	578
7	9	10
7	28	1201
7	47	1154
7	31	73
7	26	222
7	41	263
7	6	178
7	38	16
7	37	192
7	8	109
7	48	276
7	1	96
7	20	165
7	30	79
7	11	75
7	27	261
7	33	64
7	36	162
7	13	116
7	25	442
7	2	663
7	45	173
7	42	1396
7	3	332
7	44	165
7	19	329
7	40	6
7	32	352
7	14	19
7	23	649
7	15	1401
7	22	57
7	29	77
7	4	344
7	12	259
7	5	52
7	43	493
7	24	4
48	17	35
48	34	1550
48	46	20
48	16	891
48	21	992
48	49	99
48	39	14
48	35	99
48	10	991
48	18	561
48	9	97
48	28	881
48	47	295
48	31	1532
48	26	132
48	41	92
48	6	107
48	38	4
48	37	116
48	8	261
48	7	585
48	1	1
48	20	513
48	30	115
48	11	393
48	27	541
48	33	78
48	36	130
48	13	58
48	25	342
48	2	480
48	45	2501
48	42	323
48	3	185
48	44	371
48	19	328
48	40	10
48	32	180
48	14	707
48	23	304
48	15	904
48	22	94
48	29	1
48	4	508
48	12	638
48	5	67
48	43	3613
48	24	143
1	17	2490
1	34	182
1	46	1142
1	16	849
1	21	294
1	49	28
1	39	8
1	35	113
1	10	1811
1	18	1470
1	28	837
1	47	216
1	31	144
1	26	6
1	41	176
1	6	3712
1	37	256
1	8	166
1	7	211
1	48	73
1	20	645
1	30	20
1	11	72
1	27	50
1	33	80
1	36	91
1	13	444
1	25	362
1	2	241
1	45	79
1	42	297
1	3	238
1	44	48
1	19	522
1	40	12
1	32	438
1	14	3
1	23	3169
1	15	4509
1	22	383
1	4	642
1	12	306
1	5	83
1	43	228
20	17	193
20	34	670
20	46	1048
20	16	1064
20	21	1119
20	49	105
20	39	13
20	35	23
20	10	1726
20	18	806
20	9	306
20	28	2535
20	47	523
20	31	812
20	26	3596
20	41	285
20	6	121
20	37	313
20	8	258
20	7	511
20	48	298
20	1	115
20	30	239
20	11	374
20	27	128
20	33	40
20	36	99
20	13	56
20	25	402
20	2	528
20	45	195
20	42	534
20	3	610
20	44	274
20	19	160
20	40	58
20	32	343
20	14	72
20	23	431
20	15	2844
20	22	201
20	4	501
20	12	417
20	5	60
20	43	304
20	24	30
30	17	116
30	34	1744
30	46	1026
30	16	1957
30	21	883
30	10	1115
30	18	179
30	9	1422
30	28	617
30	47	941
30	31	119
30	26	5
30	6	55
30	38	15
30	37	143
30	8	29
30	7	662
30	48	737
30	1	240
30	20	96
30	11	297
30	27	1437
30	13	269
30	25	283
30	2	558
30	45	1178
30	42	276
30	3	212
30	44	3322
30	19	251
30	32	192
30	14	379
30	23	131
30	15	2144
30	22	2052
30	29	65
30	4	26
30	12	4790
30	43	168
30	24	963
11	17	179
11	34	521
11	46	178
11	16	1735
11	21	2221
11	35	356
11	10	902
11	18	534
11	28	946
11	47	462
11	31	3815
11	26	1659
11	41	472
11	6	59
11	38	118
11	37	449
11	8	158
11	7	208
11	48	1096
11	1	9
11	20	2019
11	30	88
11	27	423
11	33	44
11	36	113
11	25	76
11	2	862
11	45	224
11	42	342
11	3	516
11	44	195
11	19	43
11	32	103
11	14	1377
11	23	978
11	15	2371
11	22	139
11	4	513
11	12	159
11	43	310
11	24	921
27	17	188
27	34	2494
27	46	101
27	16	8835
27	21	1298
27	49	44
27	35	23
27	10	2095
27	18	881
27	9	659
27	28	790
27	47	822
27	31	229
27	26	160
27	41	140
27	6	254
27	38	10
27	37	344
27	8	264
27	7	712
27	48	148
27	1	255
27	20	558
27	30	401
27	11	137
27	33	44
27	36	249
27	13	239
27	25	389
27	2	646
27	45	91
27	42	683
27	3	244
27	44	995
27	19	368
27	40	20
27	32	229
27	14	123
27	23	332
27	15	2728
27	22	1769
27	4	222
27	12	1681
27	43	241
27	24	356
33	17	124
33	34	332
33	16	1391
33	21	436
33	49	899
33	39	35
33	35	35
33	10	3872
33	18	485
33	9	89
33	28	127
33	47	86
33	31	201
33	26	141
33	41	16
33	6	38
33	38	3324
33	37	329
33	8	6151
33	7	297
33	48	340
33	20	102
33	30	211
33	27	47
33	36	386
33	13	83
33	25	1248
33	2	894
33	45	179
33	42	1129
33	3	89
33	44	966
33	19	1260
33	40	516
33	32	423
33	23	339
33	15	1052
33	22	254
33	29	1867
33	4	647
33	12	509
33	43	61
36	17	21
36	34	313
36	46	13
36	16	1453
36	21	363
36	49	415
36	39	489
36	35	203
36	10	3314
36	18	834
36	9	3
36	28	367
36	47	239
36	31	78
36	26	85
36	41	30
36	6	193
36	38	141
36	37	821
36	8	812
36	7	153
36	48	47
36	1	180
36	20	145
36	30	14
36	11	5
36	27	58
36	33	65
36	13	84
36	25	3900
36	2	1492
36	42	391
36	3	103
36	44	18
36	19	4688
36	40	155
36	32	558
36	14	4
36	23	174
36	15	1256
36	22	121
36	29	181
36	4	1065
36	12	362
36	5	24
36	43	128
13	17	369
13	34	3843
13	46	308
13	16	2507
13	21	3059
13	49	347
13	39	404
13	35	19
13	10	1800
13	18	537
13	9	187
13	28	362
13	47	383
13	31	192
13	26	682
13	41	221
13	6	250
13	37	164
13	8	156
13	7	415
13	48	340
13	1	50
13	20	327
13	30	10
13	11	738
13	27	664
13	33	117
13	36	447
13	25	463
13	2	937
13	45	106
13	42	212
13	3	990
13	44	327
13	19	314
13	32	84
13	14	13
13	23	162
13	15	7684
13	22	787
13	29	39
13	4	465
13	12	420
13	5	77
13	43	89
13	24	233
25	17	104
25	34	283
25	46	20
25	16	1877
25	21	292
25	49	1211
25	39	242
25	35	261
25	10	3525
25	18	755
25	9	51
25	28	352
25	47	161
25	31	15
25	26	84
25	41	172
25	6	224
25	38	99
25	37	552
25	8	1170
25	7	220
25	48	179
25	1	13
25	20	161
25	30	7
25	11	42
25	27	168
25	33	171
25	36	2584
25	13	83
25	2	1200
25	45	53
25	42	568
25	3	97
25	44	103
25	19	1671
25	40	150
25	32	473
25	23	354
25	15	1337
25	22	94
25	29	154
25	4	929
25	12	253
25	5	14
25	43	116
25	24	9
2	17	396
2	34	530
2	46	199
2	16	1242
2	21	347
2	49	138
2	39	149
2	35	149
2	10	2392
2	18	1604
2	9	22
2	28	444
2	47	279
2	31	84
2	26	197
2	41	361
2	6	228
2	38	76
2	37	554
2	8	210
2	7	327
2	48	261
2	1	108
2	20	451
2	30	135
2	11	81
2	27	186
2	33	66
2	36	493
2	13	53
2	25	851
2	45	37
2	42	675
2	3	207
2	44	209
2	19	720
2	40	113
2	32	3127
2	14	36
2	23	1180
2	15	1581
2	22	164
2	29	32
2	4	1824
2	12	309
2	5	184
2	43	152
2	24	4
45	17	1540
45	34	1525
45	46	189
45	16	1372
45	21	1840
45	49	125
45	39	560
45	10	1807
45	9	1104
45	28	554
45	47	1176
45	31	380
45	26	9
45	41	64
45	6	271
45	37	244
45	8	127
45	7	1165
45	48	10126
45	20	519
45	30	2388
45	11	762
45	27	409
45	36	63
45	25	344
45	2	1559
45	42	436
45	3	859
45	44	396
45	19	457
45	32	250
45	14	3539
45	23	964
45	15	1294
45	22	336
45	4	283
45	12	1701
45	43	743
45	24	664
42	17	130
42	34	443
42	46	66
42	16	1104
42	21	280
42	49	158
42	39	7
42	35	88
42	10	2358
42	18	674
42	9	48
42	28	884
42	47	1113
42	31	173
42	26	93
42	41	1272
42	6	128
42	38	41
42	37	299
42	8	118
42	7	1256
42	48	217
42	1	95
42	20	401
42	30	25
42	11	29
42	27	103
42	33	48
42	36	142
42	13	113
42	25	280
42	2	637
42	45	79
42	3	161
42	44	148
42	19	1157
42	40	23
42	32	576
42	14	2
42	23	585
42	15	1039
42	22	139
42	29	32
42	4	513
42	12	228
42	5	585
42	43	146
42	24	13
3	17	185
3	34	999
3	46	1919
3	16	2135
3	21	785
3	49	67
3	39	13
3	35	38
3	10	693
3	18	394
3	9	145
3	28	652
3	47	318
3	31	355
3	26	1183
3	41	201
3	6	583
3	38	10
3	37	136
3	8	127
3	7	192
3	48	169
3	1	304
3	20	1251
3	30	26
3	11	291
3	27	67
3	36	60
3	13	335
3	25	376
3	2	272
3	45	117
3	42	270
3	44	204
3	19	198
3	32	180
3	14	56
3	23	659
3	15	6536
3	22	310
3	4	567
3	12	955
3	5	45
3	43	366
3	24	33
44	17	147
44	34	1783
44	46	8
44	16	5189
44	21	1204
44	49	72
44	39	22
44	35	39
44	10	390
44	18	380
44	9	1816
44	28	457
44	47	24
44	31	150
44	26	167
44	41	284
44	6	27
44	38	117
44	37	74
44	8	240
44	7	222
44	48	215
44	1	24
44	20	508
44	30	101
44	11	74
44	27	641
44	33	87
44	36	105
44	13	43
44	25	404
44	2	182
44	45	5
44	42	383
44	3	68
44	19	290
44	40	98
44	32	139
44	14	13
44	23	129
44	15	972
44	22	457
44	29	20
44	4	33
44	12	8110
44	5	86
44	43	264
44	24	11
19	17	210
19	34	305
19	46	28
19	16	1063
19	21	380
19	49	183
19	39	1092
19	35	156
19	10	2254
19	18	507
19	9	16
19	28	376
19	47	221
19	31	12
19	26	110
19	41	245
19	6	143
19	38	77
19	37	1167
19	8	589
19	7	448
19	48	51
19	1	28
19	20	148
19	30	11
19	11	54
19	27	164
19	33	98
19	36	1828
19	13	36
19	25	1985
19	2	1015
19	45	1
19	42	1246
19	3	60
19	44	157
19	40	81
19	32	742
19	14	6
19	23	193
19	15	1015
19	22	211
19	29	25
19	4	1046
19	12	223
19	5	307
19	43	129
19	24	1
40	17	40
40	34	282
40	16	2063
40	21	40
40	49	2873
40	35	221
40	10	2389
40	18	194
40	28	414
40	47	157
40	31	89
40	6	152
40	38	842
40	37	756
40	8	7013
40	7	256
40	48	136
40	20	189
40	30	48
40	27	307
40	33	881
40	36	636
40	13	82
40	25	893
40	2	793
40	45	17
40	42	290
40	3	255
40	44	178
40	19	848
40	32	594
40	23	430
40	15	1003
40	29	710
40	4	1536
40	12	109
40	5	116
40	43	65
40	24	5
32	17	402
32	34	172
32	46	63
32	16	1288
32	21	492
32	49	189
32	39	134
32	35	369
32	10	2851
32	18	3555
32	9	40
32	28	368
32	47	117
32	31	178
32	26	139
32	41	402
32	6	307
32	38	85
32	37	360
32	8	227
32	7	291
32	48	67
32	1	149
32	20	278
32	30	14
32	11	32
32	27	280
32	36	573
32	13	224
32	25	1004
32	2	5584
32	45	68
32	42	573
32	3	193
32	44	281
32	19	667
32	40	90
32	14	232
32	23	847
32	15	1148
32	22	66
32	29	24
32	4	1820
32	12	504
32	5	238
32	43	66
32	24	5
14	17	120
14	34	1852
14	46	170
14	16	714
14	21	857
14	49	423
14	35	10
14	10	1639
14	9	177
14	28	345
14	47	152
14	31	1797
14	26	111
14	38	25
14	37	112
14	7	653
14	48	6278
14	20	1004
14	30	360
14	11	2478
14	27	147
14	36	84
14	25	312
14	2	2025
14	45	2693
14	42	93
14	3	76
14	44	84
14	19	261
14	32	81
14	23	607
14	15	892
14	22	580
14	29	63
14	4	252
14	12	535
14	43	284
14	24	1443
23	17	1093
23	34	493
23	46	915
23	16	1332
23	21	351
23	49	35
23	39	12
23	35	132
23	10	3013
23	18	2744
23	9	63
23	28	844
23	47	529
23	31	265
23	26	292
23	41	1901
23	6	448
23	38	33
23	37	247
23	8	47
23	7	735
23	48	268
23	1	1440
23	20	446
23	30	27
23	11	72
23	27	18
23	36	131
23	13	100
23	25	388
23	2	1149
23	45	63
23	42	783
23	3	196
23	44	180
23	19	300
23	40	137
23	32	840
23	14	61
23	15	2002
23	22	170
23	29	65
23	4	1462
23	12	423
23	5	146
23	43	343
23	24	21
15	17	235
15	34	474
15	46	644
15	16	1518
15	21	919
15	49	91
15	39	51
15	35	47
15	10	1081
15	18	585
15	9	107
15	28	426
15	47	213
15	31	157
15	26	275
15	41	203
15	6	723
15	38	66
15	37	204
15	8	160
15	7	308
15	48	175
15	1	321
15	20	350
15	30	117
15	11	162
15	27	191
15	33	51
15	36	173
15	13	440
15	25	439
15	2	554
15	45	144
15	42	420
15	3	1042
15	44	173
15	19	272
15	40	42
15	32	217
15	14	63
15	23	434
15	22	316
15	29	5
15	4	607
15	12	467
15	5	35
15	43	169
15	24	166
22	17	121
22	34	3408
22	46	149
22	16	2955
22	21	1362
22	49	31
22	39	10
22	35	59
22	10	647
22	18	510
22	9	2221
22	28	203
22	47	237
22	31	25
22	26	592
22	41	109
22	6	60
22	38	53
22	37	106
22	8	135
22	7	186
22	48	368
22	1	23
22	20	320
22	30	606
22	11	268
22	27	1960
22	36	12
22	13	486
22	25	486
22	2	428
22	45	56
22	42	201
22	3	342
22	44	553
22	19	695
22	40	143
22	32	416
22	14	198
22	23	367
22	15	2207
22	29	58
22	4	591
22	12	1954
22	5	161
22	43	156
22	24	1249
29	17	276
29	34	649
29	46	57
29	16	1225
29	21	1749
29	49	419
29	39	124
29	35	187
29	10	2367
29	18	251
29	9	548
29	28	483
29	47	268
29	31	151
29	38	1229
29	37	278
29	8	4871
29	7	302
29	48	19
29	30	23
29	11	12
29	33	5171
29	36	326
29	13	204
29	25	4987
29	2	1105
29	42	175
29	3	324
29	44	706
29	19	1255
29	40	124
29	32	620
29	23	2234
29	15	631
29	22	308
29	4	1087
29	12	287
29	5	235
29	43	22
29	24	9
4	17	570
4	34	454
4	46	281
4	16	1794
4	21	919
4	49	275
4	39	252
4	35	960
4	10	2795
4	18	1895
4	9	82
4	28	694
4	47	345
4	31	99
4	26	125
4	41	240
4	6	207
4	38	57
4	37	2905
4	8	411
4	7	339
4	48	480
4	1	214
4	20	223
4	30	39
4	11	119
4	27	231
4	33	124
4	36	373
4	13	281
4	25	996
4	2	3753
4	45	14
4	42	1035
4	3	201
4	44	278
4	19	1345
4	40	42
4	32	1044
4	14	42
4	23	763
4	15	2203
4	22	194
4	29	32
4	12	705
4	5	884
4	43	247
4	24	67
12	17	121
12	34	1979
12	46	43
12	16	4624
12	21	1028
12	49	172
12	39	58
12	35	18
12	10	533
12	18	331
12	9	907
12	28	471
12	47	168
12	31	291
12	26	216
12	41	232
12	6	207
12	38	59
12	37	217
12	8	255
12	7	272
12	48	335
12	1	221
12	20	364
12	30	692
12	11	109
12	27	909
12	36	160
12	13	200
12	25	550
12	2	262
12	45	233
12	42	363
12	3	203
12	44	3497
12	19	147
12	40	88
12	32	104
12	14	17
12	23	67
12	15	1277
12	22	757
12	29	88
12	4	577
12	5	31
12	43	297
12	24	146
5	17	241
5	46	77
5	16	224
5	21	668
5	49	34
5	39	64
5	35	259
5	10	1888
5	18	705
5	9	239
5	28	438
5	47	15
5	31	24
5	26	86
5	41	1818
5	6	48
5	38	19
5	37	1414
5	8	155
5	7	480
5	48	18
5	1	393
5	20	270
5	30	27
5	27	152
5	33	15
5	36	248
5	13	70
5	25	587
5	2	1838
5	45	108
5	42	4917
5	3	347
5	44	57
5	19	2808
5	40	14
5	32	813
5	23	566
5	15	1130
5	22	74
5	4	4165
5	12	596
5	43	4
43	17	85
43	34	913
43	46	227
43	16	1170
43	21	1026
43	49	38
43	35	89
43	10	1596
43	18	581
43	9	21
43	28	2045
43	47	554
43	31	545
43	26	32
43	41	102
43	6	55
43	38	32
43	37	205
43	8	143
43	7	891
43	48	3286
43	1	130
43	20	335
43	30	43
43	11	232
43	27	198
43	33	35
43	36	41
43	13	20
43	25	309
43	2	211
43	45	114
43	42	343
43	3	160
43	44	276
43	19	300
43	32	212
43	14	92
43	23	256
43	15	762
43	22	312
43	4	285
43	12	496
43	5	16
43	24	72
24	17	280
24	34	4222
24	46	469
24	16	2855
24	21	5592
24	10	1577
24	18	1500
24	9	3896
24	28	490
24	47	293
24	31	391
24	26	671
24	41	896
24	6	44
24	38	355
24	37	464
24	7	268
24	48	1243
24	1	52
24	20	1022
24	30	3430
24	11	1273
24	27	927
24	36	351
24	13	758
24	25	546
24	2	993
24	45	399
24	42	63
24	3	256
24	44	1743
24	19	1150
24	14	2435
24	23	305
24	15	4683
24	22	4455
24	29	25
24	4	455
24	12	1289
24	43	1010
