O	D	Flow
20	23	625
20	15	2273
20	22	338
20	4	435
20	12	488
20	43	360
20	24	46
30	17	234
30	34	2314
30	46	112
30	16	2668
30	21	641
30	10	717
30	18	57
30	9	891
30	28	177
30	47	182
30	31	420
30	26	321
30	41	160
30	6	329
30	37	74
30	8	140
30	7	117
30	48	400
30	1	399
30	20	313
30	11	196
30	27	407
30	36	51
30	13	933
30	25	567
30	2	411
30	45	1017
30	42	417
30	3	564
30	44	953
30	19	67
30	40	401
30	32	480
30	14	206
30	23	201
30	15	617
30	22	1941
30	29	19
30	4	215
30	12	4363
30	5	24
30	43	422
30	24	1306
11	17	87
11	34	976
11	46	247
11	16	1262
11	21	2370
11	49	80
11	10	515
11	18	339
11	9	268
11	28	1195
11	47	270
11	31	3465
11	26	1533
11	41	297
11	6	73
11	38	144
11	8	156
11	7	323
11	48	1161
11	1	519
11	20	1735
11	30	53
11	27	600
11	36	189
11	13	136
11	25	51
11	2	135
11	45	269
11	42	323
11	3	75
11	44	192
11	19	233
11	32	272
11	14	1509
11	23	268
11	15	1403
11	22	302
11	29	52
11	4	550
11	12	443
11	5	149
11	43	225
11	24	246
27	17	669
27	34	2574
27	46	147
27	16	8002
27	21	1279
27	49	47
27	35	43
27	10	1576
27	18	117
27	9	739
27	28	863
27	47	309
27	31	294
27	26	264
27	41	72
27	6	79
27	38	21
27	37	454
27	8	458
27	7	549
27	48	335
27	1	203
27	20	741
27	30	195
27	11	381
27	33	364
27	36	79
27	13	339
27	25	765
27	2	591
27	45	5
27	42	285
27	3	269
27	44	943
27	19	451
27	32	460
27	14	94
27	23	287
27	15	2558
27	22	2002
27	29	101
27	4	569
27	12	1480
27	5	10
27	43	138
27	24	120
33	17	181
33	34	428
33	46	57
33	16	901
33	21	1049
33	49	349
33	35	65
33	10	4364
33	18	722
33	28	229
33	47	51
33	31	34
33	26	250
33	41	216
33	6	441
33	38	3168
33	37	195
33	8	9206
33	7	264
33	48	54
33	1	22
33	20	231
33	30	56
33	11	49
33	27	66
33	36	85
33	13	57
33	25	1480
33	2	202
33	42	513
33	3	33
33	44	197
33	19	1271
33	40	364
33	32	751
33	14	20
33	15	473
33	29	1252
33	4	971
33	12	300
33	5	160
33	43	140
33	24	8
36	17	124
36	34	487
36	46	40
36	16	1452
36	21	581
36	49	442
36	39	450
36	35	291
36	10	3139
36	18	831
36	9	7
36	28	416
36	47	319
36	31	23
36	26	45
36	41	82
36	6	58
36	38	74
36	37	715
36	8	773
36	7	153
36	48	128
36	1	117
36	20	189
36	30	10
36	11	6
36	27	85
36	33	69
36	13	22
36	25	3933
36	2	1300
36	45	26
36	42	365
36	3	25
36	44	53
36	19	4443
36	40	262
36	32	861
36	14	15
36	23	136
36	15	839
36	22	109
36	29	78
36	4	1011
36	12	416
36	5	60
36	43	152
36	24	14
13	17	481
13	34	3085
13	46	197
13	16	2539
13	21	2254
13	49	394
13	39	21
13	35	98
13	10	1343
13	18	860
13	9	272
13	28	302
13	47	697
13	31	65
13	26	235
13	41	673
13	6	142
13	38	18
13	37	509
13	8	340
13	7	217
13	48	360
13	1	12
13	20	471
13	30	108
13	11	88
13	27	895
13	25	294
13	2	500
13	45	42
13	42	250
13	3	907
13	44	500
13	19	363
13	40	36
13	32	250
13	14	72
13	23	570
13	15	7837
13	22	851
13	29	28
13	4	1120
13	12	1030
13	43	411
13	24	3
25	17	112
25	34	289
25	46	14
25	16	1749
25	21	436
25	49	1456
25	39	181
25	35	267
25	10	3252
25	18	785
25	9	30
25	28	325
25	47	79
25	31	15
25	26	112
25	41	107
25	6	94
25	38	126
25	37	691
25	8	1162
25	7	374
25	48	167
25	1	39
25	20	78
25	30	50
25	11	33
25	27	116
25	33	210
25	36	2921
25	13	45
25	2	1379
25	45	12
25	42	671
25	3	98
25	44	127
25	19	2055
25	40	116
25	32	587
25	14	17
25	23	276
25	15	1054
25	22	90
25	29	140
25	4	643
25	12	317
25	5	27
25	43	68
25	24	5
2	17	413
2	34	431
2	46	170
2	16	1316
2	21	610
2	49	186
2	39	31
2	35	181
2	10	2266
2	18	1235
2	9	126
2	28	382
2	47	320
2	31	177
2	26	113
2	41	314
2	6	188
2	38	104
2	37	919
2	8	313
2	7	351
2	48	169
2	1	70
2	20	273
2	30	30
2	11	34
2	27	404
2	33	108
2	36	306
2	13	25
2	25	1168
2	42	764
2	3	144
2	44	93
2	19	871
2	40	26
2	32	2779
2	14	20
2	23	865
2	15	1294
2	22	122
2	29	28
2	4	2559
2	12	671
2	5	286
2	43	219
2	24	19
45	17	1163
45	34	3609
45	46	116
45	16	2944
45	21	1703
45	49	247
45	35	6
45	10	929
45	18	42
45	9	2516
45	28	762
45	47	103
45	31	439
45	26	119
45	41	174
45	6	480
45	37	430
45	8	189
45	7	1168
45	48	14012
45	1	23
45	20	666
45	30	2249
45	11	716
45	27	202
45	36	226
45	13	284
45	25	594
45	2	756
45	42	463
45	3	129
45	44	610
45	19	537
45	32	100
45	14	2319
45	15	2125
45	22	2892
45	4	294
45	12	1654
45	43	761
45	24	472
42	17	145
42	34	436
42	46	3
42	16	978
42	21	441
42	49	100
42	39	6
42	35	87
42	10	1967
42	18	812
42	9	34
42	28	577
42	47	938
42	31	84
42	26	175
42	41	1671
42	6	84
42	38	36
42	37	241
42	8	153
42	7	1055
42	48	231
42	1	30
42	20	369
42	30	22
42	11	59
42	27	200
42	33	2
42	36	156
42	13	49
42	25	674
42	2	974
42	45	2
42	3	98
42	44	74
42	19	963
42	40	8
42	32	417
42	14	9
42	23	508
42	15	1140
42	22	166
42	29	3
42	4	407
42	12	301
42	5	475
42	43	186
42	24	5
3	17	223
3	34	1235
3	46	1997
3	16	1243
3	21	1317
3	49	101
3	39	75
3	10	1557
3	18	581
3	9	57
3	28	174
3	47	431
3	31	121
3	26	1655
3	41	342
3	6	231
3	38	2
3	37	278
3	8	50
3	7	261
3	48	76
3	1	17
3	20	1587
3	30	57
3	11	241
3	27	93
3	33	65
3	36	83
3	13	160
3	25	512
3	2	320
3	45	56
3	42	238
3	44	285
3	19	172
3	32	175
3	14	26
3	23	681
3	15	5233
3	22	233
3	29	3
3	4	878
3	12	892
3	5	47
3	43	163
3	24	80
44	17	107
44	34	2582
44	46	180
44	16	4958
44	21	1051
44	49	139
44	39	25
44	35	8
44	10	779
44	18	173
44	9	932
44	28	232
44	47	161
44	31	170
44	26	80
44	41	88
44	6	63
44	38	70
44	37	45
44	8	134
44	7	542
44	48	211
44	20	333
44	30	299
44	11	205
44	27	844
44	33	32
44	36	195
44	13	131
44	25	400
44	2	429
44	45	172
44	42	206
44	3	202
44	19	319
44	32	35
44	14	17
44	23	212
44	15	898
44	22	989
44	29	83
44	4	123
44	12	6760
44	5	7
44	43	170
44	24	36
19	17	124
19	34	495
19	46	206
19	16	1262
19	21	378
19	49	255
19	39	862
19	35	142
19	10	2229
19	18	466
19	9	45
19	28	241
19	47	104
19	31	110
19	26	52
19	41	120
19	6	69
19	38	127
19	37	961
19	8	407
19	7	265
19	48	97
19	1	53
19	20	202
19	30	29
19	11	28
19	27	137
19	33	146
19	36	1730
19	13	32
19	25	1955
19	2	980
19	45	83
19	42	1225
19	3	47
19	44	88
19	40	38
19	32	544
19	14	2
19	23	365
19	15	991
19	22	77
19	29	37
19	4	1043
19	12	360
19	5	386
19	43	167
19	24	7
40	17	803
40	34	133
40	16	1670
40	21	912
40	49	1952
40	35	280
40	10	3087
40	18	610
40	28	251
40	31	149
40	41	145
40	6	45
40	38	318
40	37	541
40	8	7641
40	7	88
40	48	116
40	20	102
40	30	18
40	27	80
40	33	551
40	36	565
40	13	275
40	25	2514
40	2	221
40	42	167
40	3	204
40	44	150
40	19	999
40	32	269
40	23	44
40	15	9
40	29	409
40	4	1376
40	12	1521
40	5	86
40	43	49
32	17	377
32	34	241
32	46	96
32	16	1420
32	21	442
32	49	202
32	39	28
32	35	46
32	10	2095
32	18	3040
32	9	28
32	28	368
32	47	191
32	31	81
32	41	293
32	6	179
32	38	37
32	37	370
32	8	430
32	7	533
32	48	103
32	1	189
32	20	227
32	11	70
32	27	310
32	33	87
32	36	256
32	13	145
32	25	1203
32	2	5677
32	45	108
32	42	739
32	3	158
32	44	82
32	19	910
32	40	40
32	14	2
32	23	579
32	15	1219
32	22	250
32	29	17
32	4	1378
32	12	780
32	5	121
32	43	170
14	17	109
14	34	1670
14	16	1607
14	21	1664
14	10	874
14	18	151
14	9	160
14	28	785
14	47	426
14	31	3076
14	26	835
14	41	83
14	6	18
14	8	64
14	7	136
14	48	7153
14	20	615
14	30	583
14	11	2906
14	27	1040
14	33	256
14	13	114
14	25	143
14	2	13
14	45	1893
14	42	29
14	3	30
14	44	659
14	19	746
14	32	93
14	23	240
14	15	1716
14	29	36
14	4	565
14	12	319
14	43	166
14	24	355
23	17	1195
23	34	327
23	46	802
23	16	806
23	21	365
23	49	24
23	39	47
23	35	157
23	10	1792
23	18	2269
23	9	111
23	28	758
23	47	763
23	31	171
23	26	117
23	41	1735
23	6	258
23	38	38
23	37	145
23	8	142
23	7	551
23	48	329
23	1	1734
23	20	345
23	30	12
23	11	101
23	27	152
23	33	24
23	36	106
23	13	64
23	25	606
23	2	1254
23	45	71
23	42	913
23	3	348
23	44	166
23	19	335
23	40	43
23	32	635
23	14	39
23	15	1733
23	22	144
23	29	26
23	4	614
23	12	193
23	5	188
23	43	250
23	24	26
15	17	311
15	34	452
15	46	557
15	16	1448
15	21	891
15	49	130
15	39	40
15	35	101
15	10	1117
15	18	705
15	9	130
15	28	411
15	47	372
15	31	117
15	26	346
15	41	235
15	6	624
15	38	17
15	37	243
15	8	162
15	7	248
15	48	195
15	1	178
15	20	523
15	30	55
15	11	172
15	27	188
15	33	42
15	36	232
15	13	578
15	25	355
15	2	517
15	45	59
15	42	427
15	3	1146
15	44	249
15	19	255
15	40	34
15	32	318
15	14	40
15	23	456
15	22	230
15	29	17
15	4	551
15	12	498
15	5	76
15	43	189
15	24	34
22	17	321
22	34	2771
22	46	211
22	16	3200
22	21	1101
22	49	48
22	39	10
22	35	123
22	10	1955
22	18	484
22	9	2330
22	28	374
22	47	399
22	31	157
22	26	316
22	6	10
22	38	143
22	37	261
22	8	430
22	7	403
22	48	126
22	20	245
22	30	283
22	11	473
22	27	1422
22	33	9
22	36	86
22	13	132
22	25	107
22	2	200
22	45	79
22	42	677
22	3	65
22	44	1323
22	19	381
22	40	68
22	32	271
22	14	54
22	23	210
22	15	2944
22	29	41
22	4	684
22	12	2451
22	5	147
22	43	690
22	24	236
29	34	153
29	16	1433
29	21	754
29	49	629
29	39	94
29	35	715
29	10	4510
29	18	60
29	28	81
29	47	820
29	31	363
29	41	136
29	38	911
29	37	618
29	8	3203
29	7	528
29	48	73
29	20	365
29	30	49
29	11	20
29	27	379
29	33	3001
29	36	438
29	25	4691
29	2	839
29	42	583
29	3	59
29	44	493
29	19	2967
29	40	148
29	32	22
29	23	376
29	15	1060
29	22	326
29	4	1542
29	12	805
29	43	168
4	17	505
4	34	424
4	46	128
4	16	2500
4	21	720
4	49	155
4	39	178
4	35	887
4	10	3335
4	18	1329
4	9	72
4	28	487
4	47	220
4	31	91
4	26	121
4	41	289
4	6	244
4	38	137
4	37	2754
4	8	364
4	7	418
4	48	183
4	1	33
4	20	330
4	30	80
4	11	91
4	27	135
4	33	54
4	36	679
4	13	200
4	25	1261
4	2	3288
4	45	51
4	42	617
4	3	108
4	44	421
4	19	994
4	40	194
4	32	1037
4	14	43
4	23	1339
4	15	1823
4	22	376
4	29	75
4	12	942
4	5	636
4	43	197
4	24	99
12	17	173
12	34	1938
12	46	207
12	16	4464
12	21	899
12	49	50
12	35	27
12	10	831
12	18	356
12	9	1196
12	28	652
12	47	374
12	31	189
12	26	107
12	41	192
12	6	83
12	38	45
12	37	247
12	8	225
12	7	211
12	48	448
12	1	119
12	20	420
12	30	522
12	11	47
12	27	700
12	33	19
12	36	152
12	13	75
12	25	744
12	2	794
12	45	183
12	42	398
12	3	271
12	44	3522
12	19	430
12	40	163
12	32	191
12	14	26
12	23	240
12	15	1972
12	22	709
12	29	24
12	4	739
12	5	63
12	43	340
12	24	102
5	17	588
5	34	175
5	16	434
5	21	23
5	39	204
5	10	1203
5	18	231
5	28	71
5	47	574
5	31	302
5	41	1177
5	6	143
5	38	39
5	37	2160
5	8	88
5	7	215
5	48	24
5	1	637
5	20	49
5	30	61
5	11	90
5	36	181
5	25	221
5	2	1883
5	42	4041
5	44	141
5	19	2271
5	32	1712
5	23	548
5	15	744
5	22	78
5	29	26
5	4	2913
5	12	301
5	43	279
43	17	193
43	34	673
43	46	165
43	16	1614
43	21	605
43	49	32
43	39	51
43	35	19
43	10	1243
43	18	605
43	9	76
43	28	2119
43	47	648
43	31	520
43	26	54
43	41	276
43	6	55
43	37	155
43	8	189
43	7	601
43	48	3549
43	1	69
43	20	653
43	30	85
43	11	119
43	27	65
43	33	16
43	36	174
43	13	47
43	25	219
43	2	327
43	45	148
43	42	347
43	3	87
43	44	236
43	19	292
43	40	40
43	32	280
43	14	168
43	23	246
43	15	1285
43	22	183
43	29	18
43	4	165
43	12	363
43	5	29
43	24	3
24	17	179
24	34	1722
24	46	20
24	16	2409
24	21	8869
24	49	443
24	10	684
24	18	1088
24	9	3017
24	28	715
24	31	93
24	26	212
24	41	459
24	6	336
24	37	76
24	7	1096
24	48	367
24	1	366
24	20	913
24	30	7033
24	11	988
24	27	247
24	36	190
24	13	461
24	25	93
24	2	274
24	45	1431
24	42	428
24	3	433
24	44	392
24	14	1257
24	23	625
24	15	1637
24	22	2974
24	29	1110
24	4	526
24	12	1003
24	43	471
