O	D	Flow
35	18	693
35	9	47
35	28	484
35	47	641
35	41	389
35	6	289
35	38	591
35	37	35024
35	8	1060
35	7	631
35	48	252
35	1	234
35	20	163
35	27	1242
35	36	1323
35	25	3226
35	2	935
35	42	748
35	3	216
35	44	1758
35	19	2561
35	40	99
35	32	376
35	14	665
35	23	223
35	15	2506
35	22	467
35	29	218
35	4	10263
35	12	713
35	43	191
10	17	829
10	34	381
10	46	277
10	16	1339
10	21	449
10	49	279
10	39	105
10	35	58
10	18	2872
10	9	73
10	28	800
10	47	481
10	31	167
10	26	152
10	41	519
10	6	278
10	38	187
10	37	456
10	8	396
10	7	676
10	48	160
10	1	206
10	20	277
10	30	71
10	11	110
10	27	204
10	33	65
10	36	765
10	13	209
10	25	1353
10	2	1539
10	45	46
10	42	870
10	3	336
10	44	116
10	19	778
10	40	55
10	32	711
10	14	35
10	23	1006
10	15	1662
10	22	183
10	29	73
10	4	982
10	12	343
10	5	195
10	43	223
10	24	29
18	17	1830
18	34	64
18	46	111
18	16	1007
18	21	316
18	49	77
18	39	61
18	35	32
18	10	4381
18	9	18
18	28	422
18	47	248
18	31	179
18	26	161
18	41	406
18	6	419
18	38	133
18	37	369
18	8	150
18	7	318
18	48	114
18	1	483
18	20	200
18	30	32
18	11	26
18	27	117
18	33	103
18	36	364
18	13	75
18	25	856
18	2	1750
18	42	574
18	3	368
18	44	103
18	19	411
18	40	23
18	32	1647
18	14	15
18	23	1608
18	15	1779
18	22	90
18	4	943
18	12	314
18	5	257
18	43	100
9	17	103
9	34	1871
9	46	108
9	16	3261
9	21	880
9	39	141
9	10	387
9	18	444
9	28	277
9	47	27
9	31	40
9	26	25
9	6	62
9	38	22
9	37	325
9	8	22
9	7	394
9	48	292
9	20	117
9	30	655
9	11	246
9	27	940
9	36	28
9	13	119
9	25	264
9	2	31
9	45	39
9	42	31
9	3	664
9	44	4859
9	19	80
9	32	212
9	14	103
9	23	83
9	15	910
9	22	3237
9	4	903
9	12	6521
9	5	41
9	43	30
9	24	734
28	17	265
28	34	897
28	46	281
28	16	1234
28	21	302
28	49	143
28	39	53
28	35	118
28	10	1432
28	18	435
28	9	65
28	47	2058
28	31	1018
28	26	115
28	41	274
28	6	73
28	38	20
28	37	302
28	8	190
28	7	703
28	48	872
28	1	223
28	20	1276
28	30	62
28	11	75
28	27	201
28	33	35
28	36	225
28	13	48
28	25	616
28	2	362
28	45	28
28	42	654
28	3	125
28	44	140
28	19	383
28	40	15
28	32	256
28	14	35
28	23	477
28	15	1229
28	22	140
28	29	34
28	4	490
28	12	529
28	5	54
28	43	1927
28	24	17
47	17	262
47	34	573
47	46	218
47	16	864
47	21	385
47	49	60
47	39	3
47	35	29
47	10	2734
47	18	1076
47	9	10
47	28	2778
47	31	128
47	26	117
47	41	2035
47	6	63
47	38	27
47	37	183
47	8	179
47	7	1393
47	48	303
47	1	204
47	20	522
47	11	181
47	27	295
47	33	35
47	36	85
47	13	112
47	25	339
47	2	612
47	45	42
47	42	1513
47	3	122
47	44	197
47	19	318
47	40	19
47	32	292
47	14	27
47	23	913
47	15	853
47	22	112
47	29	44
47	4	291
47	12	152
47	5	40
47	43	443
47	24	14
31	17	122
31	34	508
31	46	129
31	16	1562
31	21	527
31	49	24
31	10	1221
31	18	223
31	9	137
31	28	3994
31	47	408
31	26	358
31	41	229
31	6	108
31	38	21
31	37	108
31	7	428
31	48	2351
31	1	374
31	20	1400
31	30	187
31	11	2040
31	27	68
31	36	23
31	13	64
31	25	758
31	2	207
31	45	118
31	42	486
31	3	373
31	44	360
31	19	104
31	32	93
31	14	1135
31	23	386
31	15	1484
31	22	65
31	4	451
31	12	1094
31	43	508
31	24	177
26	17	138
26	34	670
26	46	443
26	16	1722
26	21	1585
26	49	229
26	39	28
26	10	438
26	18	760
26	9	18
26	28	846
26	47	320
26	31	870
26	41	47
26	6	635
26	37	139
26	8	77
26	7	313
26	48	220
26	1	88
26	20	7186
26	30	180
26	11	830
26	27	174
26	33	126
26	36	31
26	13	376
26	25	103
26	2	395
26	45	201
26	42	397
26	3	1846
26	44	58
26	19	424
26	40	26
26	32	64
26	14	87
26	23	210
26	15	3976
26	22	212
26	4	561
26	12	715
26	5	37
26	43	253
26	24	104
41	17	393
41	34	218
41	46	146
41	16	650
41	21	333
41	49	74
41	39	36
41	35	7
41	10	1826
41	18	1368
41	9	11
41	28	623
41	47	2934
41	31	109
41	26	166
41	6	181
41	38	68
41	37	286
41	8	104
41	7	380
41	48	45
41	1	178
41	20	288
41	30	7
41	11	228
41	27	139
41	33	58
41	36	186
41	13	6
41	25	236
41	2	719
41	42	2736
41	3	213
41	44	168
41	19	273
41	32	455
41	14	56
41	23	2176
41	15	1019
41	22	64
41	29	2
41	4	841
41	12	347
41	5	229
41	43	125
41	24	8
6	17	1075
6	34	347
6	46	1433
6	16	1624
6	21	369
6	49	20
6	39	5
6	35	59
6	10	2051
6	18	2067
6	9	14
6	28	537
6	47	162
6	31	106
6	26	298
6	41	455
6	38	20
6	37	252
6	8	163
6	7	516
6	48	225
6	1	3026
6	20	782
6	30	52
6	11	67
6	27	157
6	33	40
6	36	337
6	13	13
6	25	514
6	2	492
6	45	105
6	42	248
6	3	496
6	44	47
6	19	418
6	40	29
6	32	710
6	23	1791
6	15	15832
6	22	46
6	29	25
6	4	539
6	12	394
6	5	55
6	43	257
6	24	56
38	17	18
38	34	302
38	46	12
38	16	795
38	21	493
38	49	407
38	35	131
38	10	4170
38	18	192
38	28	183
38	47	195
38	31	64
38	6	201
38	37	1202
38	8	5684
38	7	67
38	1	237
38	20	208
38	11	116
38	27	116
38	33	2811
38	36	207
38	13	88
38	25	1154
38	2	399
38	42	177
38	3	28
38	44	481
38	19	893
38	40	647
38	32	73
38	23	228
38	15	1348
38	22	171
38	29	188
38	4	1805
38	12	384
38	5	13
38	43	33
37	17	285
37	34	538
37	46	7
37	16	1146
37	21	340
37	49	385
37	39	1332
37	35	1742
37	10	3426
37	18	675
37	9	257
37	28	549
37	47	190
37	31	46
37	26	60
37	41	103
37	6	179
37	38	208
37	8	580
37	7	292
37	48	83
37	1	183
37	20	164
37	11	2
37	27	170
37	33	30
37	36	964
37	13	107
37	25	904
37	2	1693
37	45	13
37	42	755
37	3	287
37	44	224
37	19	3241
37	40	33
37	32	1161
37	14	71
37	23	534
37	15	1175
37	22	20
37	29	39
37	4	4459
37	12	246
37	5	695
37	43	81
37	24	24
8	17	54
8	34	337
8	46	216
8	16	1680
8	21	318
8	49	1140
8	39	48
8	35	392
8	10	3807
8	18	786
8	9	52
8	28	615
8	47	52
8	31	18
8	26	5
8	41	44
8	6	121
8	38	1014
8	37	564
8	7	133
8	48	83
8	1	14
8	20	62
8	30	13
8	11	84
8	27	73
8	33	2727
8	36	636
8	13	52
8	25	2307
8	2	1045
8	45	6
8	42	382
8	3	72
8	44	27
8	19	756
8	40	1112
8	32	591
8	14	20
8	23	188
8	15	655
8	22	68
8	29	352
8	4	648
8	12	648
8	5	53
8	43	106
8	24	17
7	17	291
7	34	863
7	46	98
7	16	1019
7	21	117
7	49	134
7	39	62
7	35	12
7	10	2530
7	18	662
7	9	71
7	28	1096
7	47	1106
7	31	101
7	26	135
7	41	199
7	6	142
7	38	36
7	37	243
7	8	202
7	48	408
7	1	168
7	20	303
7	30	73
7	11	90
7	27	297
7	33	5
7	36	277
7	13	99
7	25	575
7	2	266
7	45	55
7	42	1401
7	3	269
7	44	130
7	19	324
7	40	11
7	32	192
7	14	50
7	23	567
7	15	1739
7	22	72
7	29	22
7	4	374
7	12	220
7	5	98
7	43	567
7	24	20
48	17	10
48	34	860
48	46	93
48	16	1224
48	21	599
48	49	9
48	39	16
48	35	68
48	10	2113
48	18	312
48	9	68
48	28	1274
48	47	133
48	31	957
48	26	207
48	41	185
48	6	10
48	38	4
48	37	353
48	8	152
48	7	380
48	1	141
48	20	443
48	30	134
48	11	163
48	27	349
48	33	7
48	36	439
48	13	109
48	25	452
48	2	393
48	45	1082
48	42	167
48	3	124
48	44	132
48	19	141
48	32	38
48	14	619
48	23	91
48	15	801
48	22	166
48	29	15
48	4	451
48	12	460
48	43	2859
48	24	41
1	17	3397
1	34	445
1	46	1426
1	16	895
1	21	438
1	49	18
1	10	1856
1	18	1881
1	9	27
1	28	1769
1	47	463
1	31	149
1	26	186
1	41	571
1	6	2653
1	38	20
1	37	376
1	8	32
1	7	565
1	48	232
1	20	391
1	27	54
1	36	155
1	13	74
1	25	241
1	2	655
1	45	19
1	42	185
1	3	229
1	44	122
1	19	152
1	32	218
1	14	21
1	23	4025
1	15	2262
1	22	166
1	4	764
1	12	316
1	5	139
1	43	182
1	24	19
20	17	294
20	34	394
20	46	1617
20	16	1418
20	21	568
20	49	56
20	39	17
20	35	11
20	10	1215
20	18	378
20	9	178
20	28	2505
20	47	714
20	31	657
20	26	3349
20	41	382
20	6	220
20	38	24
20	37	227
20	8	76
20	7	508
20	48	365
20	1	295
20	30	41
20	11	298
20	27	59
20	33	52
20	36	119
20	13	77
20	25	359
20	2	562
20	45	45
20	42	344
20	3	810
20	44	334
20	19	354
20	40	17
20	32	365
20	14	18
20	23	415
20	15	1766
20	22	173
20	4	528
20	12	269
20	5	9
20	43	251
20	24	73
30	34	1704
30	46	73
30	16	2629
30	21	2720
30	49	144
30	10	1243
30	18	258
30	9	2188
30	28	324
30	47	40
30	31	283
30	26	185
30	41	230
30	38	29
30	8	468
30	7	112
30	48	593
30	1	501
30	20	392
30	11	118
30	27	1333
30	33	1061
30	36	38
30	13	232
30	25	396
30	2	93
30	45	508
30	42	100
30	3	426
30	44	2851
30	19	273
30	14	625
30	23	64
30	15	1131
30	22	1155
30	29	122
30	4	150
30	12	4925
30	5	189
30	43	233
30	24	1907
11	17	223
11	34	1484
11	46	322
11	16	1892
11	21	2844
11	49	59
11	39	24
11	35	101
11	10	690
11	18	649
11	9	262
11	28	871
11	47	55
11	31	4334
11	26	652
11	41	23
11	6	33
11	38	43
11	37	387
11	8	30
11	7	193
11	48	620
11	1	37
11	20	2100
11	30	132
11	27	156
11	13	226
11	25	173
11	2	199
11	45	48
11	42	478
11	3	558
11	44	379
11	19	519
11	32	148
11	14	1103
11	23	34
11	15	1103
11	22	213
11	4	400
11	12	656
11	43	407
11	24	441
27	17	262
27	34	3730
27	46	159
27	16	10471
27	21	1380
27	49	143
27	10	1050
27	18	987
27	9	1241
27	28	1018
27	47	324
27	31	772
27	26	350
27	41	108
27	6	302
27	38	24
27	37	365
27	8	318
27	7	802
27	48	191
27	1	76
27	20	778
27	30	268
27	11	181
27	36	196
27	13	704
27	25	597
27	2	118
27	45	47
27	42	1084
27	3	301
27	44	918
27	19	93
27	40	256
27	32	294
27	14	62
27	23	392
27	15	1455
27	22	2749
27	4	424
27	12	1375
27	5	22
27	43	774
27	24	446
33	17	350
33	34	614
33	16	842
33	21	1145
33	49	1256
33	35	50
33	10	5457
33	18	383
33	28	423
33	47	36
33	31	907
33	26	160
33	41	39
33	38	3063
33	37	359
33	8	8417
33	7	75
33	48	14
33	1	427
33	20	299
33	30	111
33	27	167
33	36	725
33	25	898
33	2	1060
33	42	269
33	3	44
33	44	164
33	19	495
33	40	500
33	32	413
33	15	298
33	22	519
33	29	3847
33	4	884
33	12	442
33	43	119
36	17	108
36	34	544
36	46	54
36	16	1342
36	21	86
36	49	396
36	39	309
36	35	108
36	10	3911
36	18	671
36	9	37
36	28	177
36	47	164
36	31	14
36	26	47
36	41	147
36	6	55
36	38	98
36	37	696
36	8	470
36	7	84
36	48	56
36	1	31
36	20	25
36	11	31
36	27	119
36	33	147
36	13	64
36	25	2817
36	2	1327
36	42	218
36	3	73
36	44	35
36	19	4190
36	40	184
36	32	541
36	23	164
36	15	737
36	22	92
36	29	46
36	4	771
36	12	290
36	5	82
36	43	49
36	24	30
13	17	261
13	34	5599
13	46	536
13	16	2974
13	21	3171
13	35	102
13	10	680
13	18	227
13	9	282
13	28	40
13	47	421
13	31	10
13	26	393
13	41	267
13	6	23
13	38	85
13	37	804
13	8	241
13	7	485
13	1	32
13	20	140
13	30	263
13	11	276
13	27	718
13	33	358
13	36	250
13	25	524
13	2	347
13	45	100
13	42	153
13	3	851
13	44	91
13	19	422
13	32	468
13	14	33
13	23	144
13	15	6371
13	22	602
13	29	24
13	4	369
13	12	726
13	5	78
13	43	57
13	24	195
25	17	166
25	34	348
25	46	49
25	16	1344
25	21	332
25	49	1356
25	39	234
25	35	144
25	10	5079
25	18	1619
25	9	17
25	28	282
25	47	81
25	31	76
25	26	44
25	41	52
25	6	81
25	38	148
25	37	584
25	8	735
25	7	210
25	48	137
25	1	114
25	20	95
25	30	18
25	11	46
25	27	212
25	33	93
25	36	3212
25	13	109
25	2	1501
25	45	2
25	42	377
25	3	116
25	44	92
25	19	1918
25	40	125
25	32	472
25	14	13
25	23	244
25	15	683
25	22	56
25	29	125
25	4	827
25	12	195
25	5	32
25	43	79
25	24	3
2	17	157
2	34	306
2	46	87
2	16	1719
2	21	481
2	49	181
2	39	39
2	35	225
2	10	3059
2	18	1621
2	9	20
2	28	301
2	47	165
2	31	214
2	26	212
2	41	298
2	6	329
2	38	55
2	37	502
2	8	262
2	7	403
2	48	198
2	1	163
2	20	255
2	30	14
2	11	44
2	27	163
2	33	32
2	36	269
2	13	163
2	25	1011
2	45	5
2	42	535
2	3	104
2	44	30
2	19	1015
2	40	18
2	32	2490
2	14	13
2	23	840
2	15	1430
2	22	132
2	29	32
2	4	1742
2	12	289
2	5	279
2	43	157
2	24	5
45	17	118
45	34	1947
45	46	201
45	16	2147
45	21	1591
45	10	650
45	18	675
45	9	305
45	28	786
45	47	225
45	31	1333
45	26	444
45	41	106
45	37	127
45	8	1053
45	7	35
45	48	10188
45	1	125
45	20	77
45	30	927
45	11	305
45	27	219
45	36	206
45	13	363
45	25	465
45	2	117
45	42	772
45	3	520
45	44	618
45	19	598
45	14	1689
45	15	1034
45	22	222
45	4	77
45	12	542
45	5	48
45	43	57
45	24	139
42	17	181
42	34	488
42	46	68
42	16	690
42	21	248
42	49	126
42	39	38
42	35	18
42	10	3393
42	18	637
42	9	29
42	28	510
42	47	865
42	31	101
42	26	144
42	41	1311
42	6	144
42	38	99
42	37	352
42	8	167
42	7	1092
42	48	103
42	1	63
42	20	266
42	30	7
42	11	20
42	27	371
42	33	75
42	36	132
42	13	142
42	25	727
42	2	822
42	45	15
42	3	127
42	44	135
42	19	785
42	40	15
42	32	517
42	14	14
42	23	536
42	15	954
42	22	102
42	29	9
42	4	714
42	12	271
42	5	795
42	43	139
42	24	12
3	17	624
3	34	602
3	46	2305
3	16	838
3	21	659
3	39	43
3	35	33
3	10	958
3	18	617
3	9	54
3	28	427
3	47	106
3	31	104
3	26	1787
3	41	103
3	6	425
3	37	87
3	8	26
3	7	256
3	48	348
3	1	282
3	20	1805
3	30	256
3	11	267
3	27	129
3	33	37
3	36	155
3	13	479
3	25	319
3	2	309
3	42	154
3	44	389
3	19	91
3	32	342
3	14	22
3	23	797
3	15	6013
3	22	55
3	29	49
3	4	575
3	12	499
3	5	35
3	43	226
3	24	371
44	17	21
44	34	1451
44	46	205
44	16	4480
44	21	645
44	49	52
44	39	51
44	35	45
44	10	259
44	18	445
44	9	1731
44	28	105
44	47	151
44	31	163
44	26	94
44	41	26
44	38	60
44	37	108
44	8	251
44	7	714
44	48	208
44	1	56
44	20	534
44	30	723
44	11	57
44	27	988
44	33	106
44	36	136
44	13	226
44	25	382
44	2	225
44	45	108
44	42	234
44	3	179
44	19	229
44	32	89
44	14	288
44	23	333
44	15	1540
44	22	820
44	29	6
44	4	420
44	12	6716
44	5	44
44	43	300
44	24	297
19	17	59
19	34	471
19	46	54
19	16	758
19	21	360
19	49	257
19	39	679
19	35	70
19	10	2227
19	18	473
19	9	51
19	28	392
19	47	300
19	31	49
19	26	58
19	41	79
19	6	39
19	38	53
19	37	811
19	8	241
19	7	220
19	48	88
19	1	33
19	20	146
19	30	70
19	11	39
19	27	206
19	33	16
19	36	1976
19	13	58
19	25	1397
19	2	852
19	45	13
19	42	972
19	3	87
19	44	109
19	40	17
19	32	351
19	14	17
19	23	382
19	15	905
19	22	38
19	29	76
19	4	817
19	12	163
19	5	434
19	43	145
19	24	7
40	34	563
40	16	1626
40	21	349
40	49	3459
40	39	462
40	35	52
40	10	6550
40	18	636
40	9	315
40	28	1924
40	47	116
40	31	57
40	26	17
40	38	491
40	37	260
40	8	7257
40	7	165
40	48	80
40	1	277
40	20	261
40	30	43
40	33	477
40	36	3086
40	25	1907
40	2	1229
40	42	351
40	3	81
40	44	53
40	19	419
40	32	391
40	23	277
40	15	1821
40	22	222
40	29	85
40	4	956
40	12	65
40	5	353
40	43	110
32	17	523
32	34	317
32	46	381
32	16	498
32	21	220
32	49	102
32	35	85
32	10	2352
32	18	2720
32	9	49
32	28	577
32	47	279
32	31	103
32	26	293
32	41	333
32	6	215
32	38	37
32	37	415
32	8	145
32	7	381
32	48	61
32	1	180
32	20	293
32	30	105
32	11	18
32	27	139
32	33	261
32	36	531
32	13	4
32	25	924
32	2	4499
32	45	8
32	42	926
32	3	271
32	44	308
32	19	640
32	40	130
32	23	750
32	15	947
32	22	11
32	29	57
32	4	1395
32	12	722
32	5	240
14	34	1030
14	46	412
14	16	1688
14	21	2423
14	10	573
14	18	96
14	28	287
14	47	480
14	31	4543
14	26	240
14	6	111
14	38	83
14	8	203
14	7	213
14	48	5023
14	20	645
14	30	566
14	11	2302
14	27	82
14	36	68
14	13	602
14	2	231
14	45	993
14	42	82
14	3	934
14	44	635
14	19	115
14	32	180
14	23	399
14	15	976
14	22	613
14	4	237
14	12	352
14	43	960
14	24	1470
23	17	1421
23	34	769
23	46	800
23	16	596
23	21	375
23	49	57
23	39	80
23	35	57
23	10	1910
23	18	2625
23	9	65
23	28	623
23	47	531
23	31	110
23	26	274
23	41	1487
23	6	295
23	38	53
23	37	361
23	8	24
23	7	471
23	48	273
23	1	1618
23	20	502
23	30	22
23	11	85
23	27	63
23	33	4
23	36	99
23	13	169
23	25	286
23	2	893
23	45	20
23	42	539
23	3	500
23	44	124
23	19	284
23	40	47
23	32	601
23	14	93
23	15	1027
23	22	54
23	4	1176
23	12	255
23	5	165
23	43	82
23	24	5
15	17	298
15	34	691
15	46	789
15	16	1427
15	21	590
15	49	63
15	39	7
15	35	28
15	10	1002
15	18	578
15	9	80
15	28	450
15	47	255
15	31	184
15	26	255
15	41	248
15	6	624
15	38	51
15	37	289
15	8	131
15	7	250
15	48	137
15	1	259
15	20	373
15	30	34
15	11	111
15	27	239
15	33	61
15	36	174
15	13	627
15	25	252
15	2	500
15	45	47
15	42	300
15	3	1030
15	44	148
15	19	211
15	40	18
15	32	196
15	14	71
15	23	466
15	22	132
15	29	20
15	4	465
15	12	378
15	5	53
15	43	134
15	24	34
22	17	72
22	34	2553
22	46	105
22	16	4115
22	21	1851
22	49	15
22	39	50
22	35	286
22	10	578
22	18	483
22	9	2597
22	28	368
22	47	142
22	31	248
22	26	13
22	6	18
22	38	65
22	37	185
22	8	230
22	7	204
22	48	104
22	1	159
22	20	217
22	30	259
22	11	441
22	27	2421
22	33	98
22	36	193
22	13	310
22	25	839
22	2	637
22	45	34
22	42	844
22	3	352
22	44	913
22	19	544
22	40	14
22	32	195
22	14	59
22	23	376
22	15	2303
22	4	1346
22	12	1877
22	5	111
22	43	95
22	24	551
29	17	260
29	34	503
29	16	1048
29	21	202
29	49	3221
29	35	43
29	10	2142
29	18	808
29	28	437
29	47	180
29	31	341
29	6	247
29	38	407
29	37	292
29	8	2792
29	7	522
29	20	464
29	30	174
29	27	135
29	33	7304
29	36	76
29	13	279
29	25	3382
29	2	824
29	42	289
29	3	22
29	44	1372
29	19	856
29	32	3876
29	23	412
29	15	770
29	22	1182
29	4	2065
29	12	238
29	43	270
4	17	320
4	34	522
4	46	168
4	16	1966
4	21	406
4	49	206
4	39	131
4	35	704
4	10	3324
4	18	1208
4	9	40
4	28	429
4	47	492
4	31	40
4	26	111
4	41	327
4	6	217
4	38	176
4	37	3378
4	8	281
4	7	481
4	48	116
4	1	232
4	20	155
4	30	45
4	11	86
4	27	87
4	33	190
4	36	483
4	13	83
4	25	1143
4	2	3441
4	45	11
4	42	634
4	3	218
4	44	282
4	19	1399
4	40	152
4	32	812
4	14	7
4	23	959
4	15	1493
4	22	98
4	29	50
4	12	455
4	5	689
4	43	196
4	24	55
12	17	196
12	34	1532
12	46	157
12	16	4408
12	21	541
12	49	94
12	35	65
12	10	791
12	18	1055
12	9	1586
12	28	297
12	47	154
12	31	219
12	26	111
12	41	261
12	6	174
12	38	22
12	37	307
12	8	243
12	7	321
12	48	285
12	1	28
12	20	585
12	30	749
12	11	136
12	27	542
12	33	37
12	36	131
12	13	294
12	25	573
12	2	241
12	45	126
12	42	305
12	3	230
12	44	3458
12	19	185
12	40	45
12	32	343
12	14	136
12	23	293
12	15	1605
12	22	559
12	29	31
12	4	675
12	43	354
12	24	115
5	17	232
5	34	284
5	46	31
5	16	177
5	21	290
5	49	75
5	39	136
5	35	209
5	10	2033
5	18	475
5	28	757
5	47	284
5	31	105
5	26	119
5	41	2026
5	6	76
5	38	37
5	37	1695
5	7	525
5	48	213
5	1	67
5	20	229
5	30	12
5	11	35
5	36	80
5	13	251
5	25	69
5	2	1156
5	42	4471
5	44	26
5	19	2201
5	40	47
5	32	175
5	14	108
5	23	864
5	15	368
5	22	195
5	29	52
5	4	4097
5	12	214
5	43	130
5	24	26
43	17	53
43	34	1370
43	46	270
43	16	695
43	21	614
43	49	8
43	35	8
43	10	1633
43	18	632
43	9	64
43	28	1945
43	47	588
43	31	717
43	26	80
43	41	119
43	6	47
43	38	17
43	37	265
43	8	63
43	7	773
43	48	2711
43	1	346
43	20	339
43	30	148
43	11	116
43	27	252
43	33	18
43	36	9
43	13	50
43	25	452
43	2	319
43	45	106
43	42	395
43	3	23
43	44	158
43	19	95
43	32	87
43	14	77
43	23	471
43	15	888
43	22	134
43	4	198
43	12	382
43	5	48
43	24	6
24	17	772
24	34	2582
24	46	72
24	16	2524
24	21	10079
24	10	1546
24	9	2085
24	28	138
24	47	246
24	31	1557
24	26	1787
24	6	274
24	37	357
24	8	95
24	7	377
24	48	912
24	20	184
24	30	3050
24	11	1117
24	27	288
24	33	311
24	25	90
24	2	2017
24	42	550
24	3	3744
24	44	403
24	19	386
24	40	173
24	32	508
24	14	1707
24	23	802
24	15	2834
24	22	1321
24	29	33
24	4	341
24	12	783
24	5	100
24	43	949
